,question,business,answer,similarity,execution_time_in_sec
93,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,christmas time ? [SEP] it is such an experience .,2.61090221172382,1.9724795818328857
94,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,to me,2.61090221172382,1.9724795818328857
95,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,two people,5.0600549334615454,2.608397960662842
96,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,two people,5.0600549334615454,2.608397960662842
97,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,two people,5.0600549334615454,2.608397960662842
98,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,two people,5.0600549334615454,2.608397960662842
99,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,two people,4.9768386274404675,2.608397960662842
100,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,you,4.055817211331243,1.9527733325958252
101,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,website,3.5210383465427597,1.9527733325958252
102,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,it ' s good,3.5210383465427597,1.9527733325958252
103,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,o,3.5210383465427597,1.9527733325958252
104,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,website,3.5210383465427597,1.9527733325958252
105,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,coupon,8.173333736361007,2.5058648586273193
106,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,no,5.880318094383112,2.5058648586273193
107,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,no,5.880318094383112,2.5058648586273193
108,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,no thanks,5.880318094383112,2.5058648586273193
109,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,i was charged .,5.601085076417858,2.5058648586273193
110,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,you,3.304535228461538,2.5915231704711914
111,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,you,3.0138477577014813,2.5915231704711914
112,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,frozen margarita from fat tuesday,2.983238768174006,2.5915231704711914
113,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,didn ' t know,2.970464243325231,2.5915231704711914
114,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,they,2.7345520839238775,2.5915231704711914
115,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,champagne they give with the birthday dessert ? [SEP] the dessert was so so .,4.497639295088716,2.304741859436035
116,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,no dessert was had .,4.497639295088716,2.304741859436035
117,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,2 bottles of champagne,3.1857979356936665,2.304741859436035
118,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,champagne,3.1857979356936665,2.304741859436035
119,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,champagne,3.1857979356936665,2.304741859436035
120,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,champagne,4.409921230384503,2.318715810775757
121,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,champagne,4.409921230384503,2.318715810775757
122,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,champagne,4.409921230384503,2.318715810775757
123,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,champagne,4.409921230384503,2.318715810775757
124,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,champagne,4.409921230384503,2.318715810775757
125,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,it is under construction,4.327556306373232,2.1130969524383545
126,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,there ' s no construction,4.327556306373232,2.1130969524383545
127,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,"i have to know that , so now you do too",4.229814021600295,2.1130969524383545
128,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,no parking,3.4930955927467093,2.1130969524383545
129,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,# 2 parking # 3 parking,3.4930955927467093,2.1130969524383545
130,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,australian lamb,4.97758032891366,2.3974499702453613
131,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,maybe,4.97758032891366,2.3974499702453613
132,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,maybe,4.97758032891366,2.3974499702453613
133,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,maybe,4.97758032891366,2.3974499702453613
134,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,australian,4.556001433539119,2.3974499702453613
135,Are any of the beers gluten free?,Four Peaks Brewing,gluten free entrees marked on the menu,2.2079477643297536,2.244384288787842
136,Are any of the beers gluten free?,Four Peaks Brewing,gluten free,2.2079477643297536,2.244384288787842
137,Are any of the beers gluten free?,Four Peaks Brewing,good for gluten free,2.2079477643297536,2.244384288787842
138,Are any of the beers gluten free?,Four Peaks Brewing,enchiladas,1.8925266551397888,2.244384288787842
139,Are any of the beers gluten free?,Four Peaks Brewing,they will give you free samples,1.8851440803074115,2.244384288787842
140,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,off - day,4.413241654021806,2.450654983520508
141,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,not,3.248105506428373,2.450654983520508
142,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,a day,3.135953254698849,2.450654983520508
143,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,3 ) the beef ribs yummy,2.9584115649620415,2.450654983520508
144,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,beef ribs were my fav,2.9584115649620415,2.450654983520508
145,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,weekdays that brunch ends at 4p,3.698381562309417,2.475311040878296
146,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,weekdays that brunch ends at 4p,2.773786171732063,2.475311040878296
147,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,weekdays,2.773786171732063,2.475311040878296
148,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,weekdays that brunch ends at 4p,2.773786171732063,2.475311040878296
149,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,weekdays,2.773786171732063,2.475311040878296
150,Are brunch items the same as dinner?,Bacchanal Buffet,we were here for brunch,4.241508103636681,2.307924509048462
151,Are brunch items the same as dinner?,Bacchanal Buffet,we had a brunch at here .,4.241508103636681,2.307924509048462
152,Are brunch items the same as dinner?,Bacchanal Buffet,had,4.241508103636681,2.307924509048462
153,Are brunch items the same as dinner?,Bacchanal Buffet,a few more items,4.071871706370042,2.307924509048462
154,Are brunch items the same as dinner?,Bacchanal Buffet,we had a dinner,3.5432386767200668,2.307924509048462
155,Are crab legs on available Fri-Sun?,Studio B Buffet,down for some crab legs,3.060372459313024,2.0296518802642822
156,Are crab legs on available Fri-Sun?,Studio B Buffet,crab legs,3.060372459313024,2.0296518802642822
157,Are crab legs on available Fri-Sun?,Studio B Buffet,the crab legs were just o . k,3.060372459313024,2.0296518802642822
158,Are crab legs on available Fri-Sun?,Studio B Buffet,"crab legs , crab legs , crab legs",3.060372459313024,2.0296518802642822
159,Are crab legs on available Fri-Sun?,Studio B Buffet,no crab,2.9612712991879215,2.0296518802642822
160,Are crab legs served during brunch?,Wicked Spoon,no crab legs,3.9168833559946723,2.152494430541992
161,Are crab legs served during brunch?,Wicked Spoon,crab,3.9168833559946723,2.152494430541992
162,Are crab legs served during brunch?,Wicked Spoon,crab legs,3.9168833559946723,2.152494430541992
163,Are crab legs served during brunch?,Wicked Spoon,they do not have crab legs,3.9168833559946723,2.152494430541992
164,Are crab legs served during brunch?,Wicked Spoon,where,3.9168833559946723,2.152494430541992
165,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,sunday brunch early morning,5.276061069593837,2.6261370182037354
166,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,saturday,4.866258265066957,2.6261370182037354
167,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,sunday,4.768892929038648,2.6261370182037354
168,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,sunday,4.768892929038648,2.6261370182037354
169,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,he serves you it,4.340560102587001,2.6261370182037354
170,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,sunday,4.338962486723114,2.4087393283843994
171,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,sunday brunch,4.338962486723114,2.4087393283843994
172,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,sunday,4.338962486723114,2.4087393283843994
173,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,did brunch on sunday,4.338962486723114,2.4087393283843994
174,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,no crab legs,3.9168833559946723,2.4087393283843994
175,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,no crab legs,3.9168833559946723,2.5664050579071045
176,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,crab,3.9168833559946723,2.5664050579071045
177,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,crab legs,3.9168833559946723,2.5664050579071045
178,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,they do not have crab legs,3.9168833559946723,2.5664050579071045
179,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,where,3.9168833559946723,2.5664050579071045
180,Are dogs allowed on Fremont street?,Fremont Street Experience,no snobs allowed,2.949523366052497,1.9399852752685547
181,Are dogs allowed on Fremont street?,Fremont Street Experience,no kids allowed,2.949523366052497,1.9399852752685547
182,Are dogs allowed on Fremont street?,Fremont Street Experience,fremont,2.086540165520712,1.9399852752685547
183,Are dogs allowed on Fremont street?,Fremont Street Experience,hot dogs,1.5438250271832878,1.9399852752685547
184,Are dogs allowed on Fremont street?,Fremont Street Experience,children ( under 18 minimum ) should not be allowed here at all,1.4747616830262484,1.9399852752685547
185,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,dogs,2.0015061690325564,1.8985307216644287
186,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,we have a small 16b dog,2.0015061690325564,1.8985307216644287
187,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,no outside drinks are allowed,1.9075557849855607,1.8985307216644287
188,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,pets,1.9075557849855607,1.8985307216644287
189,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,"2 dogs maximum , under 50 pounds",1.7731704369152022,1.8985307216644287
190,Are dogs allowed?,Four Peaks Brewing,if only they allowed me to bring my dog,4.4005151433268885,1.9079008102416992
191,Are dogs allowed?,Four Peaks Brewing,no verticals allowed,3.0997997393639327,1.9079008102416992
192,Are dogs allowed?,Four Peaks Brewing,sleepy,2.3339819837509337,1.9079008102416992
193,Are dogs allowed?,Four Peaks Brewing,they would allow you to bring dogs on the patio,2.2002575716634443,1.9079008102416992
194,Are dogs allowed?,Four Peaks Brewing,allow me this minor infraction,2.066533159575955,1.9079008102416992
195,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,drinks before,4.659656833528823,2.1741018295288086
196,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,were here for the lounge,3.127065685609134,2.1741018295288086
197,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,drinks in lounge are great,3.1064378890192152,2.1741018295288086
198,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,the drinks were not very strong at all,3.096123990724256,2.1741018295288086
199,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,we had some appetizers and a few drinks,3.096123990724256,2.1741018295288086
200,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,water,5.403725642259364,2.5634617805480957
201,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,some drinks are included !,4.4257990258228865,2.5634617805480957
202,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,"they have , which is included in your price",3.99416589403992,2.5634617805480957
203,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,soda,3.7644883599852466,2.5634617805480957
204,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,"watered down "" fragrant "" water",3.6024837615062424,2.5634617805480957
205,Are kids allowed to come for dinner?,TAO Asian Bistro,kids allowed to come for dinner ? [SEP],6.3933518338682624,1.8380932807922363
206,Are kids allowed to come for dinner?,TAO Asian Bistro,this is what i come here for .,3.579941117108226,1.8380932807922363
207,Are kids allowed to come for dinner?,TAO Asian Bistro,took my kids to dinner,3.1612789652679787,1.8380932807922363
208,Are kids allowed to come for dinner?,TAO Asian Bistro,3 kids,2.131117277956087,1.8380932807922363
209,Are kids allowed to come for dinner?,TAO Asian Bistro,i,1.789970558554113,1.8380932807922363
210,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,this is on christmas,6.42924146655776,2.141066789627075
211,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,that was just for lunch,3.548172101323909,2.141066789627075
212,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,not for that price,3.2200419360200914,2.141066789627075
213,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,price so so,3.2200419360200914,2.141066789627075
214,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,i will post some pictures,2.9175944436603265,2.141066789627075
215,Are most of the dinner items offered during brunch as well?,Bacchanal Buffet,we were here for brunch .,4.241508103636681,2.429525852203369
216,Are most of the dinner items offered during brunch as well?,Bacchanal Buffet,we had a brunch at here .,4.241508103636681,2.429525852203369
217,Are most of the dinner items offered during brunch as well?,Bacchanal Buffet,had,4.241508103636681,2.429525852203369
218,Are most of the dinner items offered during brunch as well?,Bacchanal Buffet,a few more items,4.071871706370042,2.429525852203369
219,Are most of the dinner items offered during brunch as well?,Bacchanal Buffet,well,3.7683581687015804,2.429525852203369
220,Are private rooms offered for parties?,Studio B Buffet,they had the room,4.763277714153971,1.9133729934692383
221,Are private rooms offered for parties?,Studio B Buffet,private rooms offered for parties ? [SEP],2.6088367228668576,1.9133729934692383
222,Are private rooms offered for parties?,Studio B Buffet,everything they offer,2.0994290369529516,1.9133729934692383
223,Are private rooms offered for parties?,Studio B Buffet,there was also a wedding reception going on in their private room,2.0517406176336093,1.9133729934692383
