,question,business,answer,similarity,execution_time_in_sec
50,"Any kids pricing, between what age?",The Buffet at Bellagio,No kids no senior,0.5874216556549072,4.496496200561523
51,"Any kids pricing, between what age?",The Buffet at Bellagio,similar ages,0.487020343542099,4.496496200561523
52,"Any kids pricing, between what age?",The Buffet at Bellagio,cost full price,0.48287028074264526,4.496496200561523
53,"Any kids pricing, between what age?",The Buffet at Bellagio,4 years old,0.36229032278060913,4.496496200561523
54,"Any kids pricing, between what age?",The Buffet at Bellagio,2,0.13489775359630585,4.496496200561523
55,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,"They aren't the best Thai restaurant in the US, as claimed, but it sure comes close.",0.8528686165809631,4.938231706619263
56,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,"before they started letting people in, so if you don't have a reservation, be aware that there's a lot of people going here for dinner",0.7886204719543457,4.938231706619263
57,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,if you're planning to share at the table,0.7219705581665039,4.938231706619263
58,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,they certainly are doing things right.,0.6450902819633484,4.938231706619263
59,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,so make reservations as early,0.6007300615310669,4.938231706619263
60,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,"The atmosphere is a classy, hipster type and the different types of food from snack dishes, to salad, sandwiches or real steak and desserts",0.7322826385498047,4.04533052444458
61,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,vegetarian options,0.6650483012199402,4.04533052444458
62,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,vegan,0.6329038739204407,4.04533052444458
63,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,As a meat lover,0.5112201571464539,4.04533052444458
64,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,unless of course,0.30702224373817444,4.04533052444458
65,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,We came for the Seafood Dinner Buffet that they have on Friday and Saturday nights,0.888512372970581,3.052278995513916
66,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,both brunch,0.6120650768280029,3.052278995513916
67,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,a party of five,0.3598770499229431,3.052278995513916
68,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,copying the prices down,0.3298134505748749,3.052278995513916
69,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,.,,3.052278995513916
70,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,"We arranged with a promoter to be on the VIP list to get in, and they wouldn't let us in because we were a group of 3 gay guys with no girls.",0.8017399311065674,7.272861957550049
71,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,we could get a table with 8 girls on a Sunday night,0.7737513780593872,7.272861957550049
72,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,"If you see a long line on general admission proceed to the nearest exit and find another club to go to
5) If you just so happen to be a baller",0.7236089706420898,7.272861957550049
73,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,"wish we had $8k to shell out for a table on the dance floor
* No sitting or leaning against the railing!",0.7139384746551514,7.272861957550049
74,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,potential - next time gotta check it out on a weekend,0.683191180229187,7.272861957550049
75,Any special menu items for the 4th of July 2018?,Studio B Buffet,No breakfast items in the buffet,0.7081841826438904,2.958486318588257
76,Any special menu items for the 4th of July 2018?,Studio B Buffet,The buffet does have a large selection of items,0.6806564331054688,2.958486318588257
77,Any special menu items for the 4th of July 2018?,Studio B Buffet,This review is for the dinner,0.6080463528633118,2.958486318588257
78,Any special menu items for the 4th of July 2018?,Studio B Buffet,Christmas holidays,0.35371556878089905,2.958486318588257
79,Any special menu items for the 4th of July 2018?,Studio B Buffet,The casino,0.296049028635025,2.958486318588257
80,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,I have to say its not only the worst restaurant I have been to in Vegas,0.8114117383956909,11.575896501541138
81,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,if I can wake up early enough..,0.7576016187667847,11.575896501541138
82,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,"naturally upsells the more pricier steaks to them, adding that the hanger steak is way more tougher",0.6986017227172852,11.575896501541138
83,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,They had it down to a t.,0.6448872685432434,11.575896501541138
84,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,the deck,0.3477776348590851,11.575896501541138
85,Any vegetarian options?,Wicked Spoon,more vegetarian options.,0.8190183043479919,7.657805919647217
86,Any vegetarian options?,Wicked Spoon,My friend is a vegetarian,0.5985715985298157,7.657805919647217
87,Any vegetarian options?,Wicked Spoon,This may be a buffet for folks who prefer small plates formats,0.5376924872398376,7.657805919647217
88,Any vegetarian options?,Wicked Spoon,Out of all the buffets in Vegas,0.33306363224983215,7.657805919647217
89,Any vegetarian options?,Wicked Spoon,My only complaint,0.29629775881767273,7.657805919647217
90,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,I visit the Fremont Street Experience every third week or so.,0.6646584272384644,1.712449312210083
91,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,We have been regular,0.5135429501533508,1.712449312210083
92,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,anyone who comes to Vegas,0.5112878680229187,1.712449312210083
93,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,Fremont Street Experience,0.48330074548721313,1.712449312210083
94,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,gotten better,0.3328684866428375,1.712449312210083
95,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,This is probably a good hotel to go to if you're interested in having a room close to the party,0.8231338262557983,10.861311197280884
96,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,The shower head was so slow.. imagine if you're at home and your other family members are using the shower,0.7852692008018494,10.861311197280884
97,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,you'll be happily drinking,0.6648353934288025,10.861311197280884
98,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,"Are you Kidding Me"" size line to check in",0.6576093435287476,10.861311197280884
99,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,Grand Pool Complex,0.22974196076393127,10.861311197280884
100,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,"The website will tell you if you are getting ""splash"" tickets.",0.7333651781082153,6.3213300704956055
101,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,Check prices directly from the Bellagio website and look for the tickets offered at a 15% discount for certain showtimes.,0.7187667489051819,6.3213300704956055
102,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,I was able to find a 25% discount on tickets for the 10:30,0.7111135721206665,6.3213300704956055
103,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,We had tickets for a side/middle section,0.6763600707054138,6.3213300704956055
104,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,you pay!,0.4514642059803009,6.3213300704956055
105,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,"If you are a group or 5 or less, then you check in at a kiosk",0.7914523482322693,13.821193933486938
106,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,"anyone that doesn't know this buffet it's so busy that you oftentimes have to sign up via touch-screen kiosk for # of people in your party, time and then you get an estimated wait time",0.7788944244384766,13.821193933486938
107,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,"Rewards card, you got a discount $1 a person for lunch",0.6447995901107788,13.821193933486938
108,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,Total Rewards card,0.31496283411979675,13.821193933486938
109,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,girl,0.27838823199272156,13.821193933486938
110,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,Everyone got anywhere from 3-5 drinks during the ride (you can bring one to go,0.8729903697967529,2.4143426418304443
111,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,carry your beverages onto the ride with you,0.7895494699478149,2.4143426418304443
112,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,you can't bring your own food or drinks,0.7576996684074402,2.4143426418304443
113,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,i just ask for is you guys to take care of me,0.7186512351036072,2.4143426418304443
114,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,bar,0.29131975769996643,2.4143426418304443
115,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,you a dessert which is very kind of them,0.7065266966819763,8.123228311538696
116,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,a really tasty,0.539732813835144,8.123228311538696
117,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,ice cream dessert,0.506379246711731,8.123228311538696
118,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,us a good table,0.4897259771823883,8.123228311538696
119,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,a candle,0.26333853602409363,8.123228311538696
120,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,never ask us how we are doing or if I needed more drink,0.732774019241333,10.477041959762573
121,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,if you don't drink,0.7145476937294006,10.477041959762573
122,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,I don't even know what to say.,0.6871104836463928,10.477041959762573
123,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,slap me silly for scoffing at the idea of AYCD champagne,0.6085723638534546,10.477041959762573
124,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,one small glass of wine,0.48383253812789917,10.477041959762573
125,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,It was so complicated to get from the parking structure to the hotel.,0.7658036947250366,2.677675724029541
126,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,the pool is still being worked on and some other amenities still in construction.,0.6937222480773926,2.677675724029541
127,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,the Linq valet is full until you follow the maze of pylons,0.6616541147232056,2.677675724029541
128,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,the valet parking was not available,0.6149471402168274,2.677675724029541
129,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,really drives anywhere once you park?,0.5835216045379639,2.677675724029541
130,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,"Then there's also a meat section with sausages, turkey breast, beef, lamb and etc.",0.7876017093658447,9.79402780532837
131,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,There were plenty of meat dishes and noodles but not a lot of roasted vegetables for those who aren't into meat and carbs.,0.7569833993911743,9.79402780532837
132,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,Only the lamb chops are divine.,0.6988549828529358,9.79402780532837
133,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,were comparable to what you would get at most restaurants.,0.5318827033042908,9.79402780532837
134,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,2,0.04077386483550072,9.79402780532837
135,Are any of the beers gluten free?,Four Peaks Brewing,":(

They do have gluten free entrees",0.7601205706596375,2.2203593254089355
136,Are any of the beers gluten free?,Four Peaks Brewing,"No free dessert, beer, or anything.",0.7188699245452881,2.2203593254089355
137,Are any of the beers gluten free?,Four Peaks Brewing,"Try any sandwich on a beer bread, and you will be in heaven.",0.6870793104171753,2.2203593254089355
138,Are any of the beers gluten free?,Four Peaks Brewing,*free wifi* if you're into that kind of thing.,0.5656479597091675,2.2203593254089355
139,Are any of the beers gluten free?,Four Peaks Brewing,don't be discouraged!,0.4487414062023163,2.2203593254089355
140,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,early days with actual steaks,0.6821997761726379,9.649635076522827
141,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,never get soup,0.6233399510383606,9.649635076522827
142,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,crab legs,0.3830277919769287,9.649635076522827
143,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,crab legs,0.3830277919769287,9.649635076522827
144,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,cheap,0.24642682075500488,9.649635076522827
145,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,if you only get good service,0.5987876057624817,3.1512632369995117
146,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,2 pm,0.4701983332633972,3.1512632369995117
147,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,2 pm,0.4701983332633972,3.1512632369995117
148,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,4pm,0.4372137188911438,3.1512632369995117
149,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,saturdays,0.26614832878112793,3.1512632369995117
150,Are brunch items the same as dinner?,Bacchanal Buffet,They serve pretty much the same items for lunch and dinner.,0.7990138530731201,11.378416299819946
151,Are brunch items the same as dinner?,Bacchanal Buffet,"Just FYI, lunch and dinner have the same menu",0.7964907884597778,11.378416299819946
152,Are brunch items the same as dinner?,Bacchanal Buffet,There was no lunch but only brunch and dinner,0.7421880960464478,11.378416299819946
153,Are brunch items the same as dinner?,Bacchanal Buffet,brunch at 2:45,0.6987097263336182,11.378416299819946
154,Are brunch items the same as dinner?,Bacchanal Buffet,2:20pm,0.3446837365627289,11.378416299819946
155,Are crab legs on available Fri-Sun?,Studio B Buffet,I mean crab legs are crab legs,0.8085517883300781,6.085766553878784
156,Are crab legs on available Fri-Sun?,Studio B Buffet,The crab legs are pre-cut,0.8067992925643921,6.085766553878784
157,Are crab legs on available Fri-Sun?,Studio B Buffet,If there are crab legs,0.7823877930641174,6.085766553878784
158,Are crab legs on available Fri-Sun?,Studio B Buffet,The crab legs and shrimps are good.,0.7688568234443665,6.085766553878784
159,Are crab legs on available Fri-Sun?,Studio B Buffet,King crab legs are amazing.,0.7570955753326416,6.085766553878784
160,Are crab legs served during brunch?,Wicked Spoon,Only the crab legs were for dinner,0.8051114678382874,9.944029092788696
161,Are crab legs served during brunch?,Wicked Spoon,Only cold crab legs are served at the Bacchanal.,0.7936339974403381,9.944029092788696
162,Are crab legs served during brunch?,Wicked Spoon,no crab legs or shrimp cocktails,0.7398766279220581,9.944029092788696
163,Are crab legs served during brunch?,Wicked Spoon,crab cakes or crab legs,0.7117007374763489,9.944029092788696
164,Are crab legs served during brunch?,Wicked Spoon,@ brunch,0.5549468398094177,9.944029092788696
165,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,Sunday brunch early morning,0.8127715587615967,9.678130388259888
166,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,Hot crab legs are served at the italian section during dinner time,0.809163510799408,9.678130388259888
167,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,Friday morning around 1000.,0.6578591465950012,9.678130388259888
168,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,weekdays before dinner,0.5993087291717529,9.678130388259888
169,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,Ate,0.3776814639568329,9.678130388259888
170,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,Went to the Wicked Spoon for the breakfast buffet early on a Sunday morning.,0.8187493085861206,7.540034294128418
171,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,We went for brunch on Saturday morning,0.8066321611404419,7.540034294128418
172,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,brunch,0.5146655440330505,7.540034294128418
173,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,brunch.,0.5146655440330505,7.540034294128418
174,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,lunch.,0.46717309951782227,7.540034294128418
175,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,they'd be served by an armed guard,0.6238119006156921,7.7482686042785645
176,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,"becomes dry 
-fried chicken",0.46790823340415955,7.7482686042785645
177,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,two hours,0.40364503860473633,7.7482686042785645
178,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,bone marrow,0.22524674236774445,7.7482686042785645
179,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,3pm,0.16979685425758362,7.7482686042785645
180,Are dogs allowed on Fremont street?,Fremont Street Experience,Fremont street is a must see.,0.7367194890975952,2.0492846965789795
181,Are dogs allowed on Fremont street?,Fremont Street Experience,We were at Freemont Street on Halloween and let's just say lots of freaks out.,0.6960899233818054,2.0492846965789795
182,Are dogs allowed on Fremont street?,Fremont Street Experience,you should head to the downtown area bars,0.5558127760887146,2.0492846965789795
183,Are dogs allowed on Fremont street?,Fremont Street Experience,Be prepared to have some fun down here!,0.5100839734077454,2.0492846965789795
184,Are dogs allowed on Fremont street?,Fremont Street Experience,.,,2.0492846965789795
185,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,Was nice that we ran into other dog owners who brought their dogs.,0.6504103541374207,4.175482988357544
186,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,Are you drunk mom?,0.5985040664672852,4.175482988357544
187,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,can stay here,0.4453066885471344,4.175482988357544
188,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,No,0.2887842059135437,4.175482988357544
189,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,PETSTAY rooms,0.1748669445514679,4.175482988357544
190,Are dogs allowed?,Four Peaks Brewing,Are you a sissy or not?,0.6607418656349182,2.2000861167907715
191,Are dogs allowed?,Four Peaks Brewing,NOT a dog friendly patio- we get there and dogs need to be on the outside of the fence?,0.6300994157791138,2.2000861167907715
192,Are dogs allowed?,Four Peaks Brewing,Are you serious?,0.60120689868927,2.2000861167907715
193,Are dogs allowed?,Four Peaks Brewing,Now if only they allowed me to bring my dog...,0.5832524299621582,2.2000861167907715
194,Are dogs allowed?,Four Peaks Brewing,I just wish they would allow you to bring dogs on the patio!,0.581077516078949,2.2000861167907715
195,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,not just the fruit salad in your drink,0.7821776270866394,2.969721794128418
196,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,took a long time to get our drinks.,0.733547568321228,2.969721794128418
197,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,There's a lounge where you can just sit,0.7151508331298828,2.969721794128418
198,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,We were here for breakfast,0.6532160043716431,2.969721794128418
199,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,really bad,0.48659685254096985,2.969721794128418
200,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,prices switch from lunch to dinner.,0.7223178744316101,9.61273455619812
201,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,You pay the lunch price,0.7088318467140198,9.61273455619812
202,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,Alcoholic beverages are not,0.6575137972831726,9.61273455619812
203,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,$55 a person is a steep price,0.4455795884132385,9.61273455619812
204,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,Soda,0.3857051134109497,9.61273455619812
205,Are kids allowed to come for dinner?,TAO Asian Bistro,you may get dinner for free!,0.7553972601890564,8.403892993927002
206,Are kids allowed to come for dinner?,TAO Asian Bistro,Went here with some friends for dinner.,0.7424725890159607,8.403892993927002
