,question,business,answer,similarity,execution_time_in_sec
70,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,hakkasan on sat 7 / 28 [SEP] the only purpose for my second visit was for a friends,0.8210558119104407,10.911784410476685
71,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,[SEP],0.8162345679028061,10.911784410476685
72,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,a promoter to be on the vip list to get in,0.8017400075544375,10.911784410476685
73,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,3,0.7952089265215045,10.911784410476685
74,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,looking to go to hakkasan on sat 7 / 28 [SEP],0.7903610402246934,10.911784410476685
75,Any special menu items for the 4th of July 2018?,Studio B Buffet,no breakfast items,0.708184197764081,4.584267616271973
76,Any special menu items for the 4th of July 2018?,Studio B Buffet,$ 24 . 99,0.7025211664714555,4.584267616271973
77,Any special menu items for the 4th of July 2018?,Studio B Buffet,large selection of items,0.6970595896990407,4.584267616271973
78,Any special menu items for the 4th of July 2018?,Studio B Buffet,dinner menu,0.6915085454494795,4.584267616271973
79,Any special menu items for the 4th of July 2018?,Studio B Buffet,during,0.6894048879760922,4.584267616271973
80,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,just wondering if they can whip up some avocado toast,0.8846517865551687,15.773804187774658
81,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,just wondering if they can whip up some avocado toast,0.8825398435831598,15.773804187774658
82,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,wondering if they can whip up some avocado toast,0.8778483047009976,15.773804187774658
83,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,wondering if they can whip up some avocado toast,0.8772505677975301,15.773804187774658
84,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,grille,0.8731176396862143,15.773804187774658
85,Any vegetarian options?,Wicked Spoon,a lot of vegetarian options,0.7559860320900214,9.287959337234497
86,Any vegetarian options?,Wicked Spoon,"vegetarian options : out of all the buffets in vegas , this one has the most vegan , vegetarian , and gluten free options",0.7275675178017312,9.287959337234497
87,Any vegetarian options?,Wicked Spoon,vegetarian options,0.7269952814946252,9.287959337234497
88,Any vegetarian options?,Wicked Spoon,more vegetarian options,0.7251970542760041,9.287959337234497
89,Any vegetarian options?,Wicked Spoon,"vegetarian , even vegan",0.7023418518163554,9.287959337234497
90,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,he has been to the fremont street experience before,0.6800500096988257,3.2958590984344482
91,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,we have been regular visitors,0.6782707473920699,3.2958590984344482
92,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,i come,0.6748948028288322,3.2958590984344482
93,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,i ' ve been up here in vegas since november 2014,0.6656761295701202,3.2958590984344482
94,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,freemont,0.6642386589787006,3.2958590984344482
95,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,pool pod since it ' s just two people . worth it to be close to the water ? thank you ! [SEP],0.8446601257870393,14.256746530532837
96,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,two people,0.8362800600469187,14.256746530532837
97,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,two people,0.8346850408773658,14.256746530532837
98,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,you can go to the grand pool complex at mgm ( the general pool ) which has a lazy river and have an awesome time,0.8326561671866983,14.256746530532837
99,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,thinking pool pod since it ' s just two people,0.831001285111431,14.256746530532837
100,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,do research on - line,0.7430205631286322,3.602983236312866
101,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,"the website will tell you if you are getting "" splash "" tickets",0.7333651037422463,3.602983236312866
102,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,we,0.725836624822864,3.602983236312866
103,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,bellagio,0.7187667644174842,3.602983236312866
104,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,bellagio,0.7138247671270713,3.602983236312866
105,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,$ 44 . 99,0.8044276224889841,12.1624915599823
106,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,doesn ' t know this buffet,0.7978405306287613,12.1624915599823
107,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,5,0.7860202592652668,12.1624915599823
108,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,$ 1 a person for lunch,0.7847998905250694,12.1624915599823
109,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,ask the check in girl,0.7840640900096586,12.1624915599823
110,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,you,0.8839284114957761,4.8221611976623535
111,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,you can buy drinks of any kind at the wheelhouse bar,0.8821625413215607,4.8221611976623535
112,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,they have a bar,0.8802055965328779,4.8221611976623535
113,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,if you casually drink your beverage you get around 3 rounds,0.8730623966205429,4.8221611976623535
114,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,everyone got anywhere from 3 - 5 drinks during the ride ( you can bring one to go,0.8729903184620864,4.8221611976623535
115,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,if you tell them it ' s your birthday they also bring out a small ice cream,0.814852762811317,10.04355263710022
116,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,they will offer you a dessert,0.8004803274646554,10.04355263710022
117,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,they even brought me out a really tasty birthday dessert,0.7923737135977221,10.04355263710022
118,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,free profiterole with ice cream and chocolate sauce,0.791484733079554,10.04355263710022
119,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,candle,0.7857718186234995,10.04355263710022
120,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,mimosas,0.7899749336026449,11.970975637435913
121,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,wine,0.7887725105632067,11.970975637435913
122,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,champagne,0.7733171896690197,11.970975637435913
123,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,dessert bar,0.7728178137826891,11.970975637435913
124,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,aycd,0.7709799933748561,11.970975637435913
125,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,valet parking was not available,0.7751595187456987,4.697951316833496
126,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,hotel,0.7658035844105551,4.697951316833496
127,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,"the gym is tiny , and some areas are still under construction",0.7620437666671253,4.697951316833496
128,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,"there is not a method to let guests know the linq valet is full until you follow the maze of pylons to a small sign at the end of the lane that says it isfull and then goodn uck finding a space in the garage , and there are no attendants to be found for assistance",0.7615273754140205,4.697951316833496
129,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,construction,0.7606253492325489,4.697951316833496
130,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,"australian lamb ? [SEP] then there ' s also a meat section with sausages , turkey breast , beef , lamb",0.7876016058026973,11.696654558181763
131,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,"the prime rib , lamb chops and chinese bbq pork",0.7710077236519114,11.696654558181763
132,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,only the lamb chops are divine,0.7628296080591092,11.696654558181763
133,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,not a lot of roasted vegetables,0.7569833552295823,11.696654558181763
134,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,"beef , pork , chicken , turkey",0.7530731682649284,11.696654558181763
135,Are any of the beers gluten free?,Four Peaks Brewing,gluten free entrees marked on the menu,0.7408580598443418,4.053246974945068
136,Are any of the beers gluten free?,Four Peaks Brewing,no free dessert,0.7188699511466872,4.053246974945068
137,Are any of the beers gluten free?,Four Peaks Brewing,delicious beer,0.7002890129853118,4.053246974945068
138,Are any of the beers gluten free?,Four Peaks Brewing,try any sandwich on a beer bread,0.6870792891766574,4.053246974945068
139,Are any of the beers gluten free?,Four Peaks Brewing,i haven ' t tried the beer,0.6841830654729758,4.053246974945068
140,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,"no , they didn ' t have crab legs at firekeeper ' s , but most of the food , from steak , to the chinese dishes , mexican",0.8335954211450042,12.693113327026367
141,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,holidays,0.8302199506042592,12.693113327026367
142,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,don ' t waste your appetite on the other mediocre food unless you want a taste of everything,0.8295971186182346,12.693113327026367
143,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,usually never,0.8277394511689348,12.693113327026367
144,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,now,0.8267133970329485,12.693113327026367
145,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,only brunch until 4pm,0.7529799672851677,5.1811065673828125
146,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,"mostly , we wanted the bottomless mimosas for $ 23",0.7529772507148146,5.1811065673828125
147,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,"weekdays that brunch ends at 4p ? [SEP] also , they have brunch available on saturdays and sundays",0.7518064846218462,5.1811065673828125
148,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,signage out front claims this offering is available daily,0.7507280754326495,5.1811065673828125
149,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,seems as if you only get good service when you order a bottomless drink at brunch,0.7486305920929283,5.1811065673828125
150,Are brunch items the same as dinner?,Bacchanal Buffet,best of both !,0.8309911982193159,11.464380025863647
151,Are brunch items the same as dinner?,Bacchanal Buffet,some of the dinner items,0.8124776085780666,11.464380025863647
152,Are brunch items the same as dinner?,Bacchanal Buffet,there was no lunch but only brunch and dinner and on top of that easter holiday priced,0.8010355233789727,11.464380025863647
153,Are brunch items the same as dinner?,Bacchanal Buffet,pretty much the same items,0.7990138585193324,11.464380025863647
154,Are brunch items the same as dinner?,Bacchanal Buffet,the same menu,0.7964908018958289,11.464380025863647
155,Are crab legs on available Fri-Sun?,Studio B Buffet,crab legs are crab legs,0.8085517755259835,5.9898693561553955
156,Are crab legs on available Fri-Sun?,Studio B Buffet,pre - cut,0.8067992244115464,5.9898693561553955
157,Are crab legs on available Fri-Sun?,Studio B Buffet,crab legs and shrimps are good,0.7688567838758675,5.9898693561553955
158,Are crab legs on available Fri-Sun?,Studio B Buffet,those are next,0.7685525318106394,5.9898693561553955
159,Are crab legs on available Fri-Sun?,Studio B Buffet,king crab legs are amazing,0.7570955593659369,5.9898693561553955
160,Are crab legs served during brunch?,Wicked Spoon,no,0.8076231310982417,9.42897653579712
161,Are crab legs served during brunch?,Wicked Spoon,only the crab legs were for dinner,0.8051114986370124,9.42897653579712
162,Are crab legs served during brunch?,Wicked Spoon,there are no crab legs @ brunch,0.8013251927805579,9.42897653579712
163,Are crab legs served during brunch?,Wicked Spoon,cold,0.7936341024252208,9.42897653579712
164,Are crab legs served during brunch?,Wicked Spoon,maybe some crab cakes or crab legs,0.7812005292680446,9.42897653579712
165,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,hot crab legs are served at the italian section during dinner time,0.8091634649019748,11.511052370071411
166,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,sunday brunch early morning,0.8029519219997064,11.511052370071411
167,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,friday,0.791430678193501,11.511052370071411
168,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,only brunch is served on weekdays,0.7883546581847567,11.511052370071411
169,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,saturday,0.7879485035758488,11.511052370071411
170,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,sunday,0.818749256316532,9.469215154647827
171,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,sunday,0.8088506753366993,9.469215154647827
172,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,saturday morning,0.8066321458423766,9.469215154647827
173,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,tuesday and thursday,0.7969998435410499,9.469215154647827
174,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,sunday,0.7889738049460215,9.469215154647827
175,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,3pm,0.8454303638800119,10.345744609832764
176,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,we would ' ve missed out on the crab legs had we completely not been able to move at all for two hours and waited for them to bring it out,0.8441805806114421,10.345744609832764
177,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,snow,0.8426709357601871,10.345744609832764
178,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,dry,0.8422206808942319,10.345744609832764
179,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,hit or miss,0.8419221725523812,10.345744609832764
180,Are dogs allowed on Fremont street?,Fremont Street Experience,fremont street is a must see,0.7367195804128223,3.2864787578582764
181,Are dogs allowed on Fremont street?,Fremont Street Experience,cool .,0.7325814515581494,3.2864787578582764
182,Are dogs allowed on Fremont street?,Fremont Street Experience,the lights on freemont street were simply awesome .,0.702690891739007,3.2864787578582764
183,Are dogs allowed on Fremont street?,Fremont Street Experience,lots,0.6960899404677625,3.2864787578582764
184,Are dogs allowed on Fremont street?,Fremont Street Experience,do not venture off on the side streets,0.6907710395822609,3.2864787578582764
185,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,dogs,0.6504103664876913,4.048867702484131
186,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,no outside drinks are allowed,0.6343341165288137,4.048867702484131
187,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,"2 dogs maximum , under 50 pounds",0.6235780141921051,4.048867702484131
188,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,drunk,0.5985041002348905,4.048867702484131
189,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,people with dogs can stay here,0.5953420412067175,4.048867702484131
190,Are dogs allowed?,Four Peaks Brewing,sissy,0.660741867864992,3.5928616523742676
191,Are dogs allowed?,Four Peaks Brewing,dogs need to be on the outside of the fence,0.630099494605513,3.5928616523742676
192,Are dogs allowed?,Four Peaks Brewing,are,0.6012069820833505,3.5928616523742676
193,Are dogs allowed?,Four Peaks Brewing,if only they allowed me to bring my dog,0.5832524404564525,3.5928616523742676
194,Are dogs allowed?,Four Peaks Brewing,they would allow you to bring dogs on the patio,0.5810775073274771,3.5928616523742676
195,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,there ' s a lounge where you can just sit and have a drink by the fire,0.8592272798003698,4.998183012008667
196,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,if you are in the restaurant side you have to ask for a cocktail waitress to take your drink order,0.8554933566619873,4.998183012008667
197,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,i like the lounge to have a quiet drink in but the food is really bad,0.855123823300067,4.998183012008667
198,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,not just the fruit salad in your drink,0.8472690996590986,4.998183012008667
199,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,didn ' t experience the fireside lounge and drinks,0.8390994580475077,4.998183012008667
200,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,soda and coffee,0.8012628927746926,11.559340476989746
201,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,not included in the buffet cost,0.795429564977668,11.559340476989746
202,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,you pay the lunch price but see the food turn over to dinner and get to eat from the dinner foods,0.7929211656284918,11.559340476989746
203,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,some alcoholic drinks would be included in the price,0.7927917925266356,11.559340476989746
204,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,go,0.7801392686814449,11.559340476989746
205,Are kids allowed to come for dinner?,TAO Asian Bistro,pre,0.7446716206014808,4.253967046737671
206,Are kids allowed to come for dinner?,TAO Asian Bistro,would,0.7428599125176004,4.253967046737671
207,Are kids allowed to come for dinner?,TAO Asian Bistro,went here with some friends for dinner,0.742472655116368,4.253967046737671
