,question,business,answer,similarity,execution_time_in_sec,human_rating
64,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,I had to try it.,2.963669402417609,0.18198609352111814,
65,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,I came here on a Monday for dinner.,7.782536567224604,0.2702591419219971,1.0
66,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,It was a Thursday and 8pm.,6.767007434098113,0.2702591419219971,1.0
67,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,There was no line (it was a Monday after all).,6.207391646162687,0.2702591419219971,1.0
68,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,Thank you so much!,5.817926879400964,0.2702591419219971,1.0
69,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,"Why yes, thank you!",5.817926879400964,0.2702591419219971,1.0
70,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,$20 :/,12.434495621508601,0.2607121467590332,
71,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,Only $20 for girls!,7.910936223776061,0.2607121467590332,
72,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,Sat down for a while.,6.220590170099739,0.2607121467590332,
73,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,It was still $20.,6.2172478107543006,0.2607121467590332,
74,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,$20 for a cocktail!!!,6.2172478107543006,0.2607121467590332,
75,Any special menu items for the 4th of July 2018?,Studio B Buffet,.,4.975759299544069,0.2483069896697998,
76,Any special menu items for the 4th of July 2018?,Studio B Buffet,Over 200 menu items daily!,2.8398814918661834,0.2483069896697998,
77,Any special menu items for the 4th of July 2018?,Studio B Buffet,I just had their Christmas special,2.7338622249839246,0.2483069896697998,
78,Any special menu items for the 4th of July 2018?,Studio B Buffet,They serve menu items from all over the world.,2.5079996295268785,0.2483069896697998,
79,Any special menu items for the 4th of July 2018?,Studio B Buffet,We were celebrating her brother Michael's birthday,2.4878796497720344,0.2483069896697998,
80,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,She was wonderful.,9.122634708784082,0.5577013492584229,
81,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,It was wonderful.,9.122634708784082,0.5577013492584229,
82,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,They were both wonderful.,9.122634708784082,0.5577013492584229,
83,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,She was wonderful!,9.122634708784082,0.5577013492584229,
84,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,It's wonderful!,9.122634708784082,0.5577013492584229,
85,Any vegetarian options?,Wicked Spoon,My friend is a vegetarian,3.32344794931948,0.5177891254425049,
86,Any vegetarian options?,Wicked Spoon,If you're a vegetarian do not eat here!,3.1229762004102364,0.5177891254425049,
87,Any vegetarian options?,Wicked Spoon,Especially If you are a vegetarian.,3.1229762004102364,0.5177891254425049,
88,Any vegetarian options?,Wicked Spoon,Only downfall,2.592821836444231,0.5177891254425049,
89,Any vegetarian options?,Wicked Spoon,My only complaint,2.592821836444231,0.5177891254425049,
90,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,..,2.61090221172382,0.2120487689971924,
91,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,an experience!,2.61090221172382,0.2120487689971924,
92,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,just experience it.,2.61090221172382,0.2120487689971924,
93,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,It is such an experience.,2.61090221172382,0.2120487689971924,
94,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,there's more than that to the experience.,2.61090221172382,0.2120487689971924,
95,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,No thank you!,5.0600549334615454,0.4227185249328613,
96,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,Thanks,5.0600549334615454,0.4227185249328613,
97,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,No thank you.,5.0600549334615454,0.4227185249328613,
98,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,Thanks,5.0600549334615454,0.4227185249328613,
99,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,Not worth it.,4.9768386274404675,0.4227185249328613,
100,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,N you know is it not.,4.0558172113312425,0.1926555633544922,
101,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,That's the good.,3.5210383465427597,0.1926555633544922,
102,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,It's good.,3.5210383465427597,0.1926555633544922,
103,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,O was very good.,3.5210383465427597,0.1926555633544922,
104,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,"""O"" my goodness how did they do it?",3.5210383465427597,0.1926555633544922,
105,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,"""",8.173333736361007,0.7299280166625977,
106,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,NO THANK YOU.,5.880318094383112,0.7299280166625977,
107,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,No thank you.,5.880318094383112,0.7299280166625977,
108,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,No thanks,5.880318094383112,0.7299280166625977,
109,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,I was charged.,5.601085076417859,0.7299280166625977,
110,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,.....,3.304535228461538,0.3082234859466553,
111,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,You need to know that I am an acrophobic.,3.0138477577014813,0.3082234859466553,
112,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,Then onto the pods!,2.9832387681740062,0.3082234859466553,
113,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,Didn't know you can bring drinks on it!,2.970464243325232,0.3082234859466553,
114,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,they allowed us to carry on our Fat Tuesday drinks.,2.734552083923877,0.3082234859466553,
115,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,The dessert was so so.,4.497639295088716,0.5123810768127441,
116,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,So no dessert was had.,4.497639295088716,0.5123810768127441,
117,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,2 bottles,3.1857979356936665,0.5123810768127441,
118,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,Champagne,3.1857979356936665,0.5123810768127441,
119,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,Champagne,3.1857979356936665,0.5123810768127441,
120,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,what?,4.409921230384503,0.6288900375366211,
121,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,How do I know?,4.409921230384503,0.6288900375366211,
122,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,I know.,4.409921230384503,0.6288900375366211,
123,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,what?,4.409921230384503,0.6288900375366211,
124,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,what?,4.409921230384503,0.6288900375366211,
125,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,It is under construction.,4.327556306373232,0.2220556735992432,
126,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,no construction!,4.327556306373232,0.2220556735992432,
127,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,so now you do too.,4.229814021600295,0.2220556735992432,
128,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,BUT NO PARKING!!!!,3.4930955927467093,0.2220556735992432,
129,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,3 PARKING,3.4930955927467093,0.2220556735992432,
130,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,But maybe that's just me.,4.97758032891366,0.6261532306671143,
131,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,Maybe...maybe not.,4.97758032891366,0.6261532306671143,
132,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,Maybe I am.,4.97758032891366,0.6261532306671143,
133,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,Maybe it is me?,4.97758032891366,0.6261532306671143,
134,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,Where,4.55600143353912,0.6261532306671143,
135,Are any of the beers gluten free?,Four Peaks Brewing,":(

They do have gluten free entrees",2.2079477643297536,0.2199857234954834,
136,Are any of the beers gluten free?,Four Peaks Brewing,.,2.2079477643297536,0.2199857234954834,
137,Are any of the beers gluten free?,Four Peaks Brewing,too!,2.2079477643297536,0.2199857234954834,
138,Are any of the beers gluten free?,Four Peaks Brewing,.,1.8925266551397888,0.2199857234954834,
139,Are any of the beers gluten free?,Four Peaks Brewing,!,1.8851440803074115,0.2199857234954834,
140,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,off-day,4.413241654021807,0.6483256816864014,
141,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,casino buffet,3.248105506428373,0.6483256816864014,
142,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,a buffet a day,3.135953254698849,0.6483256816864014,
143,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,3,2.9584115649620406,0.6483256816864014,
144,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,.,2.9584115649620406,0.6483256816864014,
145,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,Bottomless mimosas,3.698381562309417,0.17648696899414062,
146,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,!,2.7737861717320627,0.17648696899414062,
147,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,We had a lovely brunch with bottomless mimosas.,2.7737861717320627,0.17648696899414062,
148,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,Came here for brunch and did the bottomless mimosas.,2.7737861717320627,0.17648696899414062,
149,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,incredible!,2.7737861717320627,0.17648696899414062,
150,Are brunch items the same as dinner?,Bacchanal Buffet,We were here for brunch.,4.241508103636681,0.6530890464782715,
151,Are brunch items the same as dinner?,Bacchanal Buffet,We had a brunch,4.241508103636681,0.6530890464782715,
152,Are brunch items the same as dinner?,Bacchanal Buffet,Had brunch here.,4.241508103636681,0.6530890464782715,
153,Are brunch items the same as dinner?,Bacchanal Buffet,A few more items.,4.071871706370042,0.6530890464782715,
154,Are brunch items the same as dinner?,Bacchanal Buffet,We had a dinner here.,3.5432386767200668,0.6530890464782715,
155,Are crab legs on available Fri-Sun?,Studio B Buffet,Who's down,3.060372459313024,0.3434276580810547,
156,Are crab legs on available Fri-Sun?,Studio B Buffet,The crab legs.,3.060372459313024,0.3434276580810547,
157,Are crab legs on available Fri-Sun?,Studio B Buffet,The crab legs were just o.k,3.060372459313024,0.3434276580810547,
158,Are crab legs on available Fri-Sun?,Studio B Buffet,"Crab Legs, crab legs, crab legs",3.060372459313024,0.3434276580810547,
159,Are crab legs on available Fri-Sun?,Studio B Buffet,there.,2.961271299187921,0.3434276580810547,
160,Are crab legs served during brunch?,Wicked Spoon,Why,3.9168833559946714,0.4932646751403809,1.0
161,Are crab legs served during brunch?,Wicked Spoon,The crab legs...,3.9168833559946714,0.4932646751403809,3.0
162,Are crab legs served during brunch?,Wicked Spoon,crab legs.,3.9168833559946714,0.4932646751403809,1.0
163,Are crab legs served during brunch?,Wicked Spoon,They do not,3.9168833559946714,0.4932646751403809,4.0
164,Are crab legs served during brunch?,Wicked Spoon,?,3.9168833559946714,0.4932646751403809,1.0
165,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,Sunday brunch early morning,5.276061069593837,0.6378865242004395,3.0
166,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,Brunch.,4.866258265066957,0.6378865242004395,1.0
167,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,Sunday brunch over there.,4.768892929038649,0.6378865242004395,1.0
168,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,We were there for the Sunday Brunch.,4.768892929038649,0.6378865242004395,1.0
169,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,.,4.340560102587001,0.6378865242004395,1.0
170,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,Sunday brunch.,4.338962486723114,0.4990124702453613,
171,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,Sunday brunch.,4.338962486723114,0.4990124702453613,
172,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,I was there for the sunday brunch.,4.338962486723114,0.4990124702453613,
173,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,Did brunch on Sunday.,4.338962486723114,0.4990124702453613,
174,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,?,3.9168833559946714,0.4990124702453613,
175,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,no,3.9168833559946714,0.500880241394043,
176,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,...,3.9168833559946714,0.500880241394043,
177,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,crab legs.,3.9168833559946714,0.500880241394043,
178,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,do not have crab legs,3.9168833559946714,0.500880241394043,
179,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,?,3.9168833559946714,0.500880241394043,
180,Are dogs allowed on Fremont street?,Fremont Street Experience,No snobs allowed.,2.949523366052497,0.18128395080566406,
181,Are dogs allowed on Fremont street?,Fremont Street Experience,NO KIDS ALLOWED!!!,2.949523366052497,0.18128395080566406,
182,Are dogs allowed on Fremont street?,Fremont Street Experience,!,2.086540165520712,0.18128395080566406,
183,Are dogs allowed on Fremont street?,Fremont Street Experience,"We had the Hot dogs, Gyros, and fries.",1.5438250271832878,0.18128395080566406,
184,Are dogs allowed on Fremont street?,Fremont Street Experience,Children,1.4747616830262484,0.18128395080566406,
185,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,Was nice that we ran into other dog owners who brought their dogs.,2.0015061690325564,0.2355420589447021,
186,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,We have a small 16b dog.,2.0015061690325564,0.2355420589447021,
187,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,No,1.9075557849855609,0.2355420589447021,
188,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,They allow pets also!,1.9075557849855609,0.2355420589447021,
189,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,PETSTAY rooms,1.7731704369152022,0.2355420589447021,
190,Are dogs allowed?,Four Peaks Brewing,Now if only they allowed me to bring my dog...,4.4005151433268885,0.1831972599029541,
191,Are dogs allowed?,Four Peaks Brewing,No verticals,3.0997997393639327,0.1831972599029541,
192,Are dogs allowed?,Four Peaks Brewing,Sleepy Dog is awesome!,2.3339819837509337,0.1831972599029541,
193,Are dogs allowed?,Four Peaks Brewing,I just wish they would allow you to bring dogs on the patio!,2.2002575716634443,0.1831972599029541,
194,Are dogs allowed?,Four Peaks Brewing,allow me this minor infraction.,2.066533159575955,0.1831972599029541,
195,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,Drinks before in the lounge.,4.659656833528823,0.2526865005493164,
196,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,"""",3.127065685609134,0.2526865005493164,
197,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,Drinks in lounge are great.,3.1064378890192152,0.2526865005493164,
198,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,not very strong at all.,3.096123990724257,0.2526865005493164,
199,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,We had some appetizers and a few drinks.,3.096123990724257,0.2526865005493164,
200,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,So did my water.,5.403725642259363,0.637465238571167,
201,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,Some drinks,4.4257990258228865,0.637465238571167,
202,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,"they have, which is included in your price.",3.99416589403992,0.637465238571167,
203,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,My soda had no fizz to it.,3.764488359985248,0.637465238571167,
204,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,"Watered down ""fragrant"" water.",3.6024837615062424,0.637465238571167,
205,Are kids allowed to come for dinner?,TAO Asian Bistro,?,6.3933518338682624,0.2850944995880127,
206,Are kids allowed to come for dinner?,TAO Asian Bistro,This is what I come here for.,3.5799411171082256,0.2850944995880127,
207,Are kids allowed to come for dinner?,TAO Asian Bistro,took my kids to dinner.,3.1612789652679787,0.2850944995880127,
208,Are kids allowed to come for dinner?,TAO Asian Bistro,Brought husband and 3 kids.,2.131117277956087,0.2850944995880127,
209,Are kids allowed to come for dinner?,TAO Asian Bistro,I'd come again.,1.7899705585541128,0.2850944995880127,
210,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,CHRISTMAS!,6.4292414665577615,0.3597242832183838,
211,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,just for lunch.,3.5481721013239085,0.3597242832183838,
212,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,No,3.220041936020092,0.3597242832183838,
213,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,Price,3.220041936020092,0.3597242832183838,
214,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,I will post some pictures of the buffet.,2.9175944436603265,0.3597242832183838,
