,question,business,answer,similarity,execution_time_in_sec,human_rating
23,All you can eat?,Soho Japanese Restaurant,many of the dishes,0.4110193252563477,0.2544879913330078,
24,All you can eat?,Soho Japanese Restaurant,sushi,0.27248090505599976,0.2544879913330078,
25,"An you order and pick up, if so how long is that process? Thanks",Little Miss BBQ,"Best around, you may wait a while but it is WELL worth it",0.7712469100952148,0.3631811141967773,
26,"An you order and pick up, if so how long is that process? Thanks",Little Miss BBQ,It can be quite the wait sometimes,0.7615638971328735,0.3631811141967773,
27,"An you order and pick up, if so how long is that process? Thanks",Little Miss BBQ,5 stars is the wait or parking,0.5533760190010071,0.3631811141967773,
28,"An you order and pick up, if so how long is that process? Thanks",Little Miss BBQ,too late,0.4671094715595245,0.3631811141967773,
29,"An you order and pick up, if so how long is that process? Thanks",Little Miss BBQ,wait! Coming from a BBQ professional,0.4274794459342957,0.3631811141967773,
30,Any discount by showing your players card?,Studio B Buffet,No discount with card. Find a local.,0.7290176749229431,0.3044729232788086,
31,Any discount by showing your players card?,Studio B Buffet,"Go with someone thats has the ""m"" black card and skip the line!",0.6229070425033569,0.3044729232788086,
32,Any discount by showing your players card?,Studio B Buffet,CA residents get $5 discount,0.44455140829086304,0.3044729232788086,
33,Any discount by showing your players card?,Studio B Buffet,$5 off,0.3105350434780121,0.3044729232788086,
34,Any discount by showing your players card?,Studio B Buffet,=(,,0.3044729232788086,
35,Any dress code?,Eiffel Tower,They enforce their ridiculous dress code at dinner,0.6713315844535828,0.3522186279296875,5.0
36,Any dress code?,Eiffel Tower,Every time you take a sip of your drink here you MUST lift your pinky finger or you'll get kicked out.,0.44986143708229065,0.3522186279296875,3.0
37,Any dress code?,Eiffel Tower,Everything is al a cart. You should check out the menu on- line,0.4172003269195557,0.3522186279296875,1.0
38,Any dress code?,Eiffel Tower,If you're celebrating a special event,0.4100984334945679,0.3522186279296875,4.0
39,Any dress code?,Eiffel Tower,second choice the caramel,0.26662498712539673,0.3522186279296875,1.0
40,Any food allergy menu?,Wicked Spoon,Delicious quality food every time. Unique dishes its just awesome food,0.6484890580177307,0.3812766075134277,
41,Any food allergy menu?,Wicked Spoon,Dessert a gourmet buffet,0.5423545837402344,0.3812766075134277,
42,Any food allergy menu?,Wicked Spoon,I,0.17566412687301636,0.3812766075134277,
43,Any food allergy menu?,Wicked Spoon,Wicked,0.16229747235774994,0.3812766075134277,
44,Any food allergy menu?,Wicked Spoon,Heaven,0.1331162303686142,0.3812766075134277,
45,Any gluten free accomodations?,Meat & Potatoes,Gluten,0.6577993035316467,0.6566753387451172,
46,Any gluten free accomodations?,Meat & Potatoes,If you order the Chicken and Waffles for brunch,0.4744630455970764,0.6566753387451172,
47,Any gluten free accomodations?,Meat & Potatoes,"The bartenders can make anything to drink, I mean anything.",0.406409353017807,0.6566753387451172,
48,Any gluten free accomodations?,Meat & Potatoes,Dine,0.1454356163740158,0.6566753387451172,
49,Any gluten free accomodations?,Meat & Potatoes,YUM!,,0.6566753387451172,
50,"Any kids pricing, between what age?",The Buffet at Bellagio,not that many options for food or fruit.,0.5290880799293518,0.318922758102417,
51,"Any kids pricing, between what age?",The Buffet at Bellagio,price,0.44089660048484797,0.318922758102417,
52,"Any kids pricing, between what age?",The Buffet at Bellagio,Avoid this buffet over rated,0.3764608502388001,0.318922758102417,
53,"Any kids pricing, between what age?",The Buffet at Bellagio,$18.99,0.10714183747768402,0.318922758102417,
54,"Any kids pricing, between what age?",The Buffet at Bellagio,$40,,0.318922758102417,
55,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,"Wanted to try this place before we left, but they're only open for dinner on weekends",0.8046196103096008,0.4651577472686768,
56,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,There's already a line out the door and it's not even open yet..,0.7623879909515381,0.4651577472686768,
57,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,Server advised me that Monday and Tuesday lunch usually aren't busy,0.7111450433731079,0.4651577472686768,
58,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,it's not and its busy.,0.6678958535194397,0.4651577472686768,
59,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,I hope not,0.6023716926574707,0.4651577472686768,
60,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,Get the steak sandwich bc there's so much at steak. Then try ALL the amazing sauces,0.6849109530448914,3.722254753112793,
61,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,Surprisingly excellent choices for vegetarians,0.628289520740509,3.722254753112793,
62,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,Not good food for babies. Not even Rosemary's baby,0.5635972023010254,3.722254753112793,
63,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,Their potatoes were also AMAZING,0.4352208375930786,3.722254753112793,
64,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,Gaucho,,3.722254753112793,
65,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,$39.99 for lunch or dinner seafood buffet (Friday - Sunday),0.7510965466499329,4.176616430282594,2.0
66,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,Come in before 10:30am,0.5566189289093018,4.176616430282594,1.0
67,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,The VIP/comp line is even loooong,0.4939587116241455,4.176616430282594,1.0
68,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,it's a lot more expensive,0.3746753334999085,4.176616430282594,3.0
69,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,worth it,0.3292982578277588,4.176616430282594,1.0
70,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,Afrojack 2/6/15 Friday had a huge line. We waited an hour from midnight to get in in the guestlist line,0.7431979179382324,10.35521650314331,
71,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,Then an Asian girl celebrating her 21st birthday was put in tears,0.6683744788169861,10.35521650314331,
72,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,Bar girls were way to into themselves,0.5540118217468262,10.35521650314331,
73,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,Had a comp table,0.4233609735965729,10.35521650314331,
74,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,PACKED,0.26064521074295044,10.35521650314331,
75,Any special menu items for the 4th of July 2018?,Studio B Buffet,Come right before 4pm to pay for lunch price,0.5592029094696045,0.41756510734558105,
76,Any special menu items for the 4th of July 2018?,Studio B Buffet,Can this buffet get any worse for vegetarians?,0.5183860063552856,0.41756510734558105,
77,Any special menu items for the 4th of July 2018?,Studio B Buffet,buffet is so large that I believe it would require four visits,0.5178729295730591,0.41756510734558105,
78,Any special menu items for the 4th of July 2018?,Studio B Buffet,Take a walk around the whole buffet,0.4927444159984589,0.41756510734558105,
79,Any special menu items for the 4th of July 2018?,Studio B Buffet,If you're a raw oyster fanatic,0.3664860427379608,0.41756510734558105,
80,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,We went for brunch and realized it was the kind of place that wanted to get people in and out pretty quickly,0.8006909489631653,3.5034680366516118,
81,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,We didn't make a fuss but was definitely not happy with our meal....,0.7571767568588257,3.5034680366516118,
82,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,Horrible first impression for a restaurant in the middle of the Las Vegas strip,0.6275168657302856,3.5034680366516118,
83,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,not on the menu,0.5924325585365295,3.5034680366516118,
84,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,Fantastic,0.17153280973434448,3.5034680366516118,
85,Any vegetarian options?,Wicked Spoon,So many options!,0.6026014089584351,4.20283579826355,
86,Any vegetarian options?,Wicked Spoon,Everything tastes great but there's a wider selection to choose from at Bacchanal,0.5005645751953125,4.20283579826355,
87,Any vegetarian options?,Wicked Spoon,This has to be one of the tastiest and unique buffet with its individually plated food,0.4910165071487427,4.20283579826355,
88,Any vegetarian options?,Wicked Spoon,salad,0.3843786418437958,4.20283579826355,
89,Any vegetarian options?,Wicked Spoon,Gnocchi,,4.20283579826355,
90,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,Cause Every time I am here I always think of Balrog's back stage on Street Fighter,0.5309184789657593,1.4879035949707031,
91,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,nighttime is the only time to go,0.497131735086441,1.4879035949707031,
92,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,Fremont St. You won't be disappointed being here,0.4830142259597778,1.4879035949707031,
93,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,less time walking,0.3978579640388489,1.4879035949707031,
94,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,renovated,0.1365441232919693,1.4879035949707031,
95,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,"Come to this place with time to spare, this people do not care If you have reservations",0.7695058584213257,6.151503324508668,
96,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,Cheap place to stay but you get what you pay for. They accidentally gave away my room to someone else after I left my laptop and camera in the room,0.7648916244506836,6.151503324508668,
97,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,You must go to the pool,0.6881784200668335,6.151503324508668,
98,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,Petite King room,0.2891981601715088,6.151503324508668,
99,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,A+,0.23919624090194705,6.151503324508668,
100,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,"Shop online and google all the places were tickets are sold, to get the best deal on prices.",0.6734839081764221,0.3753314018249512,
101,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,There's always people in line trying to buy tickets and I know it sells out all the time,0.6732980608940125,0.3753314018249512,
102,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,Absolutely amazing. The tickets are expensive but worth it.,0.6499307155609131,0.3753314018249512,
103,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,Buying some tickets for tomorrow night.,0.6448549628257751,0.3753314018249512,
104,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,row O restricted tickets will obstruct your view significantly,0.4854918122291565,0.3753314018249512,
105,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,"When you get your ticket at the kiosk, don't go too far",0.74753737449646,0.5863068103790283,
106,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,Plus they have a kiosk for you to sign in to receive text on when to return,0.7313222885131836,0.5863068103790283,
107,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,All they told us is we going to take a picture of your group when it's done we will bring to your table. Thought it was something new and free they offer now.,0.6912699341773987,0.5863068103790283,
108,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,buffet,0.2305653244256973,0.5863068103790283,
109,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,$20,,0.5863068103790283,
110,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,"If you go for the happy hour ride, don't forget to get a drink towards the end",0.8334026932716371,0.34927845001220703,
111,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,try and ride alone or with some really low key people,0.7534482479095459,0.34927845001220703,
112,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,You choose your time slot,0.6083247661590576,0.34927845001220703,
113,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,just board your pod,0.5390317440032959,0.34927845001220703,
114,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,Ride,0.21386967599391926,0.34927845001220703,
115,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,She'll make sure you have a great meal,0.7196968197822571,0.4307494163513184,
116,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,they will make any drink you want,0.6581158041954039,0.4307494163513184,
117,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,Don't get coffee or tea,0.6498146057128906,0.4307494163513184,
118,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,how to serve tea in a teapot,0.5155777931213379,0.4307494163513184,
119,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,a peach Bellini,0.3029414117336273,0.4307494163513184,
120,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,you wave you're hand for help,0.6117807626724243,0.5356223583221436,
121,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,get straight,0.4292712807655335,0.5356223583221436,
122,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,waste of money,0.3372906446456909,0.5356223583221436,
123,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,fresh juice,0.3358002007007599,0.5356223583221436,
124,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,unlimited,0.2575923800468445,0.5356223583221436,
125,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,it is impossible to get a connection in the rooms unless you sign up for the WIFI through the LINQ,0.6736831068992615,0.9426109790802002,
126,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,you can set an automatic check out time on your phone after you connect to wifi,0.5463355779647827,0.9426109790802002,
127,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,unless you have status,0.5122007131576538,0.9426109790802002,
128,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,cluster%#!& of a self parking garage,0.4866025745868683,0.9426109790802002,
129,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,wherever I am,0.4637663960456848,0.9426109790802002,
130,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,Definitely get the pork siomai!,0.6856306791305542,1.5675759315490725,
131,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,they had the best pork dumplings in the Asian section,0.6057933568954468,1.5675759315490725,
132,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,there were more vegetarian options,0.5164706110954285,1.5675759315490725,
133,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,Had to have my wine,0.4492808282375336,1.5675759315490725,
134,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,Everything,0.28615012764930725,1.5675759315490725,
135,Are any of the beers gluten free?,Four Peaks Brewing,Do not eat the food.,0.6092774868011475,0.3092658519744873,
136,Are any of the beers gluten free?,Four Peaks Brewing,Try the flights to find a beer you like.,0.6020907163619995,0.3092658519744873,
137,Are any of the beers gluten free?,Four Peaks Brewing,No cask conditioned beers today,0.5934802293777466,0.3092658519744873,
138,Are any of the beers gluten free?,Four Peaks Brewing,some kilt lifter,0.2446853816509247,0.3092658519744873,
139,Are any of the beers gluten free?,Four Peaks Brewing,Cider,0.18708564341068268,0.3092658519744873,
140,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,"two hours. If you're doing the 24r buffet thing, it will be additional $15 to eat at this place",0.7963963747024536,0.6778514385223389,
141,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,Definitely try the blackened chicken soup (very authentic flavor)! One of the best part of the buffet was the fact that you can ask for your crab legs hot instead of chilled,0.7957947254180908,0.6778514385223389,
142,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,I don't think you'll see or eat anything out of the ordinary here,0.729381263256073,0.6778514385223389,
143,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,hour long wait,0.4389209449291229,0.6778514385223389,
144,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,3pm to 10pm,0.2605606913566589,0.6778514385223389,
145,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,"Look out for the CNF fee and the Garlic Bread charge, they will not let you know ahead of time",0.6644156575202942,5.809863328933716,
146,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,Great brunch with decent pricing for the strip. Service is on point.,0.6623522043228149,5.809863328933716,
147,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,Only took 20 min to be seated outside on a Saturday night,0.5775346755981445,5.809863328933716,
148,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,Barrel-Aged chocolate Manhattan will not disappoint,0.5393876433372498,5.809863328933716,
149,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,c,0.11425665020942688,5.809863328933716,
150,Are brunch items the same as dinner?,Bacchanal Buffet,then brunch the next day!,0.6965428590774536,5.187065124511719,
151,Are brunch items the same as dinner?,Bacchanal Buffet,else you won't get the brunch price,0.633936882019043,5.187065124511719,
152,Are brunch items the same as dinner?,Bacchanal Buffet,$41.99 for brunch,0.5739179253578186,5.187065124511719,
153,Are brunch items the same as dinner?,Bacchanal Buffet,Had I  known that would have waited for dinner.,0.5682423710823059,5.187065124511719,
154,Are brunch items the same as dinner?,Bacchanal Buffet,Fuggedaboudid!   Wait is crazy long.,0.4373789429664612,5.187065124511719,
155,Are crab legs on available Fri-Sun?,Studio B Buffet,Yay for crab legs!,0.7328858971595764,1.8594672679901123,
156,Are crab legs on available Fri-Sun?,Studio B Buffet,Seafood buffet with crab legs,0.6226591467857361,1.8594672679901123,
157,Are crab legs on available Fri-Sun?,Studio B Buffet,all u,0.2333818078041077,1.8594672679901123,
158,Are crab legs on available Fri-Sun?,Studio B Buffet,days,0.1570238173007965,1.8594672679901123,
159,Are crab legs on available Fri-Sun?,Studio B Buffet,:)*,,1.8594672679901123,
160,Are crab legs served during brunch?,Wicked Spoon,they only serve crab legs for dinner,0.8242632746696472,0.9627964496612548,5.0
161,Are crab legs served during brunch?,Wicked Spoon,Go for the crab legs!!!,0.7251361012458801,0.9627964496612548,3.0
162,Are crab legs served during brunch?,Wicked Spoon,"Crab legs, prime rib",0.6171759366989136,0.9627964496612548,3.0
163,Are crab legs served during brunch?,Wicked Spoon,dinner,0.5282810330390929,0.9627964496612548,4.0
164,Are crab legs served during brunch?,Wicked Spoon,hmmmm,,0.9627964496612548,1.0
165,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,Crab legs start at 3pm along with dinner,0.7564798593521118,7.3820016384124765,4.0
166,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,$41.99 for weekend brunch and $51.99 for Friday to Sunday dinner,0.5926504731178284,7.3820016384124765,2.0
167,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,Macarons and king crab legs,0.4968536496162415,7.3820016384124765,4.0
168,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,41.99+tax,0.03715179115533829,7.3820016384124765,1.0
169,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,$50/person,,7.3820016384124765,1.0
170,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,$42.16 (with tax) Weekend Brunch 8am-3pm and at 3pm they switch over to dinner service. Weekdays there is a 2 hour buffet break and reopen at 5pm.,0.6844611167907715,2.036621332168579,
171,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,Go at 2 o'clock! All brunch and lunch selections are out,0.674737274646759,2.036621332168579,
172,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,Go for dinner or champagne brunch,0.5836323499679565,2.036621332168579,
173,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,crab legs!,0.5426441431045532,2.036621332168579,
174,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,Crab legs,0.4770411849021912,2.036621332168579,
175,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,Went for brunch and it was not that great. Def not worth $36 per person.. not worth it even for half price.. not going again unless it's free,0.76517254114151,0.5294547080993652,
176,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,sitting out too long,0.6278597712516785,0.5294547080993652,
177,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,very disappointing,0.3694710731506348,0.5294547080993652,
178,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,over 2000,0.3015357851982117,0.5294547080993652,
179,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,lunch,0.2612220048904419,0.5294547080993652,
180,Are dogs allowed on Fremont street?,Fremont Street Experience,"Don't leave Las Vegas without going to the Freemont experience on a Friday or Saturday evening, lots to do and definitely see, not the least of which is that amazing ceiling.",0.6130970120429993,0.6286139488220215,
181,Are dogs allowed on Fremont street?,Fremont Street Experience,Less drunks and crazy people,0.4769292771816254,0.6286139488220215,
182,Are dogs allowed on Fremont street?,Fremont Street Experience,Stay,0.30584484338760376,0.6286139488220215,
183,Are dogs allowed on Fremont street?,Fremont Street Experience,minions and superheroes.,0.2388553917407989,0.6286139488220215,
184,Are dogs allowed on Fremont street?,Fremont Street Experience,Commonwealth.,0.05484411492943764,0.6286139488220215,
185,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,The bathrooms are very loud if you are trying to sleep.,0.5596231818199158,1.8953938484191888,
186,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,There are people who like to play craps with their homies,0.4957347810268402,1.8953938484191888,
187,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,"UNLVino....over sold, crowded, no manners, less vendors! The reason I haven't attended in 2 years. Wife got free tickets",0.4676023125648498,1.8953938484191888,
188,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,AC sometimes stops working.,0.26586082577705383,1.8953938484191888,
189,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,Ridiculous!,0.2278711199760437,1.8953938484191888,
190,Are dogs allowed?,Four Peaks Brewing,Why is there so many kids in Pubs these days,0.5689378976821899,0.34988856315612793,
191,Are dogs allowed?,Four Peaks Brewing,Don't come here unless you are 19 with a fake ID and want to drink beer in an over crowded college bar that smells like piss IMHO.,0.5307877659797668,0.34988856315612793,
192,Are dogs allowed?,Four Peaks Brewing,Don't order the full order of nachos unless you have three hungry adults in your party....,0.5216721892356873,0.34988856315612793,
193,Are dogs allowed?,Four Peaks Brewing,Must go place to chill out with friends.,0.4763665795326233,0.34988856315612793,
194,Are dogs allowed?,Four Peaks Brewing,So annoying ...,0.25397828221321106,0.34988856315612793,
195,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,Don't miss the drinks in the fireside lounge.,0.8358215093612671,0.3849046230316162,
