,question,business,answer,similarity,execution_time_in_sec,human_rating
50,"Any kids pricing, between what age?",The Buffet at Bellagio,"I still give this 4 stars... 

Prices range from $18.99 (that's breakfast price til 11am, weekdays- means that's at what time you pay.",0.4838438869635635,0.10657930374145508,
51,"Any kids pricing, between what age?",The Buffet at Bellagio,These people don't even know food.,0.4390558800177784,0.10657930374145508,
52,"Any kids pricing, between what age?",The Buffet at Bellagio,Enjoying my FRIST mothers dinner with my family,0.4212225959769487,0.10657930374145508,
53,"Any kids pricing, between what age?",The Buffet at Bellagio,"3:45 p.m. Brunch price with dinner selection, baby!",0.4206461772400787,0.10657930374145508,
54,"Any kids pricing, between what age?",The Buffet at Bellagio,"I'm single, I was treated not as good as those couples or families.",0.402350610754155,0.10657930374145508,
55,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,"closed until further notice:

Lotus of Siam closes after partial ceiling collapse 
 
 
 http://tinyurl.com/y9vzt2ca",0.6827620565856586,0.2048664093017578,
56,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,Didn't read Yelp of them being closed due to a flood cause I frequently bring my tourist friends/fam here & they're opened!,0.6240522727149248,0.2048664093017578,
57,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,FYI - this place is closed until 7/11,0.6096841237740274,0.2048664093017578,
58,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,There was a long line before the restaurant even opened!,0.5857204514657008,0.2048664093017578,
59,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,"Just to give you an idea of why ""make a reservation"" is stressed: 20+ people in line outside the door 15 minutes before they open.",0.5716556426648737,0.2048664093017578,
60,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,Surprisingly excellent choices for vegetarians--check out the saffron rice and grilled veggies.,0.6281961230938552,0.5033135414123535,
61,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,The chef recommended we try the meat platter and the vegetables and both were delicious.,0.6262311192627664,0.5033135414123535,
62,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,We had New York strip it is called bife de chorizo was supper delicious and dessert flan was great.,0.5847566517247259,0.5033135414123535,
63,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,"We just had Argentinian food in downtown Pittsburg... amazingly tender meats, toasted bread and tasty sauces.",0.5575044950171032,0.5033135414123535,
64,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,Always something new and interesting on the menu.,0.5571603071348297,0.5033135414123535,
65,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,$39.99 for lunch or dinner seafood buffet (Friday - Sunday),0.8309820466440186,0.2135648727416992,2.0
66,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,Saturday and Sunday = dinner and seafood all day!,0.782224669713899,0.2135648727416992,2.0
67,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,"The $39.99 price for the seafood buffet (Friday dinner, Saturday lunch & dinner, Sunday lunch & dinner) is worth it.",0.7760986055678031,0.2135648727416992,3.0
68,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,Saturday and Sunday is $40 now (even breakfast).,0.7505707166493145,0.2135648727416992,2.0
69,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,"Seafood buffet is for Friday, Saturday and Sunday.",0.7482740259141862,0.2135648727416992,4.0
70,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,"Then an Asian girl celebrating her 21st birthday was put in tears by the bouncer when she had a ticket, reservation, and table number.",0.6805439312586209,0.7953791618347168,
71,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,I spent my bday night here and had so much fun.,0.5648047494721259,0.7953791618347168,
72,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,This week i have free guestlist tonight friday and sunday with steve aoki.,0.5453692323767961,0.7953791618347168,
73,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,The walk to the club is brutal just to let you know ladies,0.5430579601307542,0.7953791618347168,
74,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,Went to Hakkasan Friday night to see Calvin Harris.,0.5429472343414115,0.7953791618347168,
75,Any special menu items for the 4th of July 2018?,Studio B Buffet,They put out dinner items starting at 3:00pm :),0.5674083332753651,0.16254425048828125,
76,Any special menu items for the 4th of July 2018?,Studio B Buffet,They have Patrick's day special with lots of yummy food today :)),0.5491992206299787,0.16254425048828125,
77,Any special menu items for the 4th of July 2018?,Studio B Buffet,$39.99 for lunch or dinner seafood buffet (Friday - Sunday),0.5454569340211749,0.16254425048828125,
78,Any special menu items for the 4th of July 2018?,Studio B Buffet,The only main dishes are two tofu items in the Asian section.,0.5398207398109258,0.16254425048828125,
79,Any special menu items for the 4th of July 2018?,Studio B Buffet,"I go on President day (Mon) for buffet breakfast, turns out Sunday and Monday theyre charging $40 for breakfast as Presidential special!",0.53082301768954,0.16254425048828125,
80,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,Ask them for it and an entree comes with your own gluten free bread butter and olives,0.5792819183483457,0.6627895832061768,
81,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,"Chocolate bacon waffles...if you like chocolate, and you like bacon, it's the perfect marriage.",0.5768298879933439,0.6627895832061768,
82,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,"Get the baked cheese to start...it's amazing, as long as you dont mind goat cheese in it.",0.5717742197935445,0.6627895832061768,
83,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,"If you want to leave the restaurant completely floored by how good the food is, do the following:
Appetizer: smoked salmon
Entrees: sea scallops and steak bordelaise
Dessert: bananas foster.",0.5715707149447257,0.6627895832061768,
84,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,The turkey and egg white omelette is healthy and tasty!,0.5696566364006647,0.6627895832061768,
85,Any vegetarian options?,Wicked Spoon,Not much for the vegetarian other than salad.,0.7598553548468365,0.19915032386779785,
86,Any vegetarian options?,Wicked Spoon,Gnocchi was fabulous - if you're vegetarian!,0.7484987602586327,0.19915032386779785,
87,Any vegetarian options?,Wicked Spoon,So many options that are delicious.,0.6784786590857359,0.19915032386779785,
88,Any vegetarian options?,Wicked Spoon,"There are so many delicious options, you can't try them all.",0.6561979288868098,0.19915032386779785,
89,Any vegetarian options?,Wicked Spoon,"I even tried the bone marrow, which I believe was vegetarian.",0.5885265409159721,0.19915032386779785,
90,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,"Although everyone says nighttime is the only time to go, I find Fremont quite charming in the early morn.",0.4901290982781343,0.0905303955078125,
91,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,"Fun time on Fremont, less time walking.",0.48177982845478295,0.0905303955078125,
92,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,Anyone wanna go with me?,0.4731499949519281,0.0905303955078125,
93,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,"Don't leave Las Vegas without going to the Freemont experience on a Friday or Saturday evening, lots to do and definitely see, not the least of which is that amazing ceiling.",0.4460426331692332,0.0905303955078125,
94,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,Watching the Halloween Parade on 4th Street.,0.437527474098504,0.0905303955078125,
95,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,"Come to this place with time to spare, this people do not care If you have reservations and if the guess sign in system is done you are doomed !",0.6003983759120006,0.9585416316986084,
96,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,Asked for a room near the elevator and got one on the 1st floor overlooking the back parking lot with trash cans.... freaking ayye,0.5752530768688281,0.9585416316986084,
97,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,"we've loved our stay so far, although, the Petite King room is a little small - yet perfect if you're not planning on being in the room a lot :) definitely recommend this hotel!",0.5671165574648552,0.9585416316986084,
98,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,"Sewage smell comes out of upgraded spa tub, sink leaks straight onto your feet, trash and 18 wheelers loading/unloading all night and day and TV doesn't work at all.",0.5666107606893908,0.9585416316986084,
99,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,Check in on time or they might give your room away- obviously don't know the meaning of reservation.,0.5578168453900495,0.9585416316986084,
100,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,Buy your tickets early online and make sure you see this show.,0.6310463803418398,0.08331060409545897,
101,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,"Shop online and google all the places were tickets are sold, to get the best deal on prices.",0.6176934124356498,0.08331060409545897,
102,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,There's always people in line trying to buy tickets and I know it sells out all the time.,0.6151789670923462,0.08331060409545897,
103,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,We play the vegas slots on facebook and redeemed free O show tickets.,0.5437877148587099,0.08331060409545897,
104,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,I recommend anyone and everyone to see this.,0.5239094725865864,0.08331060409545897,
105,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,$24.99 weekday for kids age 4-10.,0.5666756421354429,0.26871275901794434,
106,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,Reward card is good up to 6 people & $2.00 off each person.,0.5360074050468224,0.26871275901794434,
107,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,Get a ticket with a number way in advance and be prepared to wait or pay $15 to skip the line,0.5318464103830376,0.26871275901794434,
108,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,The kiosk will give you a time to check back in and to text you the same info.,0.5143835420107662,0.26871275901794434,
109,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,Try to get here on a random day during the week & use ur Total Rewards card for a tiny discount.,0.5093334896290477,0.26871275901794434,
110,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,No tips... just enjoy the view.... One thing.. get a drink and make it a double.. yummy!,0.6542889458775539,0.14921307563781738,
111,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,Make sure you grab a drink and ride it a night!,0.6406516830419141,0.14921307563781738,
112,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,"Of course make sure to take lots of pictures, but remember to take the time to be in the moment with your loved ones and enjoy the experience!",0.6231933328445572,0.14921307563781738,
113,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,Ride is 45 minutes long to do one rotation so make sure you go to the bathroom before bringing your drinks to party!,0.6221689669664122,0.14921307563781738,
114,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,"You choose your time slot when you purchase your ticket so think about how you want to see the city, during the day you can see farther and with more detail, at night you get the city lights.",0.6199940969329242,0.14921307563781738,
115,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,Don't get coffee or tea at the end with dessert...it is not complimentary,0.6118898846805435,0.1893000602722168,
116,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,"Come 4 breakfast enjoy the Bellagio fountain view, order d strawberry waffles add some lemon & grand marnier the filet w merlot butter rocks",0.6098409664534461,0.1893000602722168,
117,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,"The lemon pancakes were delicious, croissants are made with real butter, and no line at all for an outside seat at 8am on a Monday :) Also: they actually know how to serve tea in a teapot, unlike most of Vegas apparently.",0.609211431763408,0.1893000602722168,
118,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,"Perfect day to sit on the patio, enjoy wine and good food, watch people walk down the strip, and wait for the Bellagio fountain show!",0.5829219321202537,0.1893000602722168,
119,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,"Good service, and good food but didn't get a candle on anything for my birthday so I was a lil disappointed.",0.5808864762109496,0.1893000602722168,
120,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,"Whoever thought this was "" the best"" buffet in Vegas has never had GREAT food!",0.567387347960663,0.2598819732666016,
121,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,Be sure to grab a juice from the buffet if you're not in the mood for soda or alcohol.,0.5672299348048621,0.2598819732666016,
122,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,"If you get the all you can drink, you have to choose beer, wine, or champagne/mimosa.",0.5636366848041622,0.2598819732666016,
123,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,"Forget any buffet you've ever been to, it doesn't matter what you may think you know.",0.5513799274906147,0.2598819732666016,
124,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,"Also, if you had your eye on something make sure you you grab it cuz if it runs out it might be replaced with something else.",0.549705941049053,0.2598819732666016,
125,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,Park in the structure and take the monorail.,0.4665517852913804,0.0701148509979248,
126,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,The surface parking lot for the Linq promenade is no more.,0.4641018362636702,0.0701148509979248,
127,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,"Now you're forced to use the cluster%#!& of a self parking garage, and it's the worst I've ever encountered.",0.4426265497431122,0.0701148509979248,
128,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,They charge you for parking $8/day unless you have status.,0.4307856829583222,0.0701148509979248,
129,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,"FYI: If you stay here w/ kids & Family members who are under 21, You are referred over to The Flamingo to go swimming just make sure you show them your card key from The LINQ",0.42646065472677575,0.0701148509979248,
130,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,Everything but the lamb chop at the meat section is good.,0.6947931606687503,0.24736714363098145,
131,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,The lamb was very very very good.,0.6941073625420855,0.24736714363098145,
132,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,Some waiting to get in and for meat!,0.6589328903205057,0.24736714363098145,
133,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,Its for those who eat a variety of meats,0.657909089164522,0.24736714363098145,
134,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,Definitely get the pork siomai!,0.6530776770489146,0.24736714363098145,
135,Are any of the beers gluten free?,Four Peaks Brewing,Love the microbrews and the salmon BLT...try the pasta salad instead of fries.,0.44233828656348817,0.12519145011901855,
136,Are any of the beers gluten free?,Four Peaks Brewing,Do not eat the food.,0.4368177684565204,0.12519145011901855,
137,Are any of the beers gluten free?,Four Peaks Brewing,"If God himself made you an alcoholic drink that doubled as a dessert, would YOU turn it down??",0.421035911127424,0.12519145011901855,
138,Are any of the beers gluten free?,Four Peaks Brewing,Delicious beer soup and reasonable prices.,0.41544298558301307,0.12519145011901855,
139,Are any of the beers gluten free?,Four Peaks Brewing,If you want good beers and yummy food come here!,0.4138951679134639,0.12519145011901855,
140,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,so we meet again beef tacos & shrimp grits and now for dessert,0.6844199833015813,0.2543816566467285,
141,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,Lunch meat selections looked more like breakfast sausages and seafood choices were limited to scrawny oysters and tough muscles.,0.6812705985894968,0.2543816566467285,
142,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,"They have ramen, pho, various cheeses, deli meats, Mexican food grill with a rotisserie for their asada, sushi(which was OK), freely made crepes, ice cream bar, freshly made souffle... worth the hour long wait!",0.6751836237716999,0.2543816566467285,
143,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,"Smoked brisket, ribs, Alaskan king crab, prime rib, shelled oysters, churros",0.674710926670309,0.2543816566467285,
144,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,Get a beef taco and shrimp grits  you can thank me later,0.6654432443586297,0.2543816566467285,
145,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,Great brunch with decent pricing for the strip.,0.4913011491962187,0.2894258499145508,
146,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,"Grab a cone  (salted caramel...thank me later), go out to the balcony, get a seat and watch the show...The Bellagio fountains and the endless stream of people walking the strip :)",0.4892967436282594,0.2894258499145508,
147,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,Will end up paying over 80$ for crapy food and service.,0.4875507436671651,0.2894258499145508,
148,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,Bottomless OJ a great deal for a few bucks.,0.487534041168645,0.2894258499145508,
149,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,Creme brÃ»lÃ©e was yummy,0.4820045600337648,0.2894258499145508,
150,Are brunch items the same as dinner?,Bacchanal Buffet,"As of 2/28/2016, dinner is $55.95",0.785791608327918,0.2425854206085205,
151,Are brunch items the same as dinner?,Bacchanal Buffet,I've been for breakfast and dinner.,0.7531512156541654,0.2425854206085205,
152,Are brunch items the same as dinner?,Bacchanal Buffet,Go at 2:45 and pay $26.99 for lunch but get all the dinner food (dinner starts @ 3 & is $34.99).,0.7454766749635399,0.2425854206085205,
153,Are brunch items the same as dinner?,Bacchanal Buffet,"Weekend Brunch $49.99, $7 extra for champagne brunch",0.7356776510321895,0.2425854206085205,
154,Are brunch items the same as dinner?,Bacchanal Buffet,Then you can eat here for dinner and then brunch the next day!,0.7141173466207044,0.2425854206085205,
155,Are crab legs on available Fri-Sun?,Studio B Buffet,Its either here or rio buffet for crab legs.,0.6221039460586896,0.3600518703460693,
156,Are crab legs on available Fri-Sun?,Studio B Buffet,"Seafood buffet with crab legs and oysters is only offered during Fri-Sat-Sun $40

Weekday pricing: (no crab legs/ oysters) 
Lunch: $16
Dinner $24

Pro tip: Try not to sit in the back corner booths near the Mediterranean food.",0.6094546382674467,0.3600518703460693,
157,Are crab legs on available Fri-Sun?,Studio B Buffet,"Oysters, crab legs, and prime rib!!",0.5906722726291062,0.3600518703460693,
158,Are crab legs on available Fri-Sun?,Studio B Buffet,Crab legs here I come!,0.578882795104946,0.3600518703460693,
