,question,business,answer,similarity,execution_time_in_sec
66,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,$39.99 for lunch or dinner seafood buffet,0.6530925035476685,0.4499027729034424
67,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,$10.99 for breakfast buffet,0.6166567802429199,0.4499027729034424
68,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,$39.99 price for the seafood buffet,0.4055153429508209,0.4499027729034424
69,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,good,0.20119228959083557,0.4499027729034424
70,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,"Awesome spot!
I spent my bday night here and had so much fun.",0.5684390068054199,1.3543133735656738
71,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,Bar girls were way to into themselves,0.3907564878463745,1.3543133735656738
72,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,"a ticket, reservation, and table number",0.3467276394367218,1.3543133735656738
73,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,Had a comp table,0.23629756271839142,1.3543133735656738
74,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,sardine,0.036775749176740646,1.3543133735656738
75,Any special menu items for the 4th of July 2018?,Studio B Buffet,Patrick's day special with lots of yummy food,0.5352686643600464,0.6184782981872559
76,Any special menu items for the 4th of July 2018?,Studio B Buffet,$39.99 for lunch or dinner seafood buffet,0.4571409821510315,0.6184782981872559
77,Any special menu items for the 4th of July 2018?,Studio B Buffet,beer and wine,0.2802547514438629,0.6184782981872559
78,Any special menu items for the 4th of July 2018?,Studio B Buffet,If you're a raw oyster fanatic ... you're in for a treat,0.20121631026268005,0.6184782981872559
79,Any special menu items for the 4th of July 2018?,Studio B Buffet,3:00pm :),,0.6184782981872559
80,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,"Chocolate bacon waffles...if you like chocolate, and you like bacon, it's the perfect marriage.",0.576183021068573,0.9793603420257568
81,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,Love the waffles and the bacon. The corned beef hash is good too,0.557953417301178,0.9793603420257568
82,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,Excellent gluten free options,0.4409090578556061,0.9793603420257568
83,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,French steakhouse,0.3843349516391754,0.9793603420257568
84,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,ask for more water,0.29991722106933594,0.9793603420257568
85,Any vegetarian options?,Wicked Spoon,vegetarian,0.8575724363327026,0.4000570774078369
86,Any vegetarian options?,Wicked Spoon,fabulous - if you're vegetarian! ;) And a gelato bar,0.6771605610847473,0.4000570774078369
87,Any vegetarian options?,Wicked Spoon,So many options,0.5790154337882996,0.4000570774078369
88,Any vegetarian options?,Wicked Spoon,Very reasonably priced too,0.20763731002807617,0.4000570774078369
89,Any vegetarian options?,Wicked Spoon,Service wasn't bad,0.10044726729393005,0.4000570774078369
90,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,"Fun time on Fremont, less time walking",0.4628053307533264,0.6361298561096191
91,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,Something for everyone!,0.4539029598236084,0.6361298561096191
92,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,Watching the Halloween Parade on 4th Street.,0.44138026237487793,0.6361298561096191
93,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,Don't leave Las Vegas without going to the Freemont experience on a Friday or Saturday evening,0.4329064190387726,0.6361298561096191
94,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,Different experience all together.,0.2596856951713562,0.6361298561096191
95,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,"sink leaks straight onto your feet, trash and 18 wheelers loading/unloading all night and day and TV",0.4968276619911194,2.371504783630371
96,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,Come to this place with time to spare,0.4481316804885864,2.371504783630371
97,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,Thanks MGM,0.4119769334793091,2.371504783630371
98,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,They accidentally gave away my room,0.33210620284080505,2.371504783630371
99,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,Check in at airport kiosk,0.32901468873023987,2.371504783630371
100,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,Shop online and google all the places were tickets are sold,0.5881374478340149,0.5027167797088623
101,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,trying to buy tickets,0.5344353914260864,0.5027167797088623
102,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,We also got a free Bellagio buffet for 2,0.3762558102607727,0.5027167797088623
103,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,really not nice,0.30490827560424805,0.5027167797088623
104,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,You are smack dab in the middle of the theatre,0.14489230513572693,0.5027167797088623
105,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,one during you hour+ wait). Get a ticket with a number way in advance,0.5289297699928284,0.692990779876709
106,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,Kids should cost less,0.43886107206344604,0.692990779876709
107,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,Have a friend check you into one of the kiosks,0.4321524202823639,0.692990779876709
108,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,*They sell fresh juice,0.22845949232578278,0.692990779876709
109,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,Eff,0.034614309668540955,0.692990779876709
110,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,a drink and ride it a night,0.5443997383117676,0.42502379417419434
111,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,a double.. yummy,0.37438076734542847,0.42502379417419434
112,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,avoid nighttime reflections in your photos,0.36646997928619385,0.42502379417419434
113,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,the view is amazing and the pictures,0.34148889780044556,0.42502379417419434
114,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,..,,0.42502379417419434
115,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,Patio seat for dinner is perfect for a romantic dinner,0.572495698928833,0.4420170783996582
116,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,Get drinks at 2nd bar,0.4253685176372528,0.4420170783996582
117,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,merlot butter rocks,0.3909115195274353,0.4420170783996582
118,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,it is not complimentary,0.29900062084198,0.4420170783996582
119,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,real butter,0.26259756088256836,0.4420170783996582
120,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,Unless you're a thirsty alcoholic I doubt the mimosas are worth it,0.536977231502533,0.8552708625793457
121,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,buffet in Vegas has never had GREAT food,0.4734589457511902,0.8552708625793457
122,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,get all different drinks,0.45179396867752075,0.8552708625793457
123,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,Eat your money back unless you are a monster,0.397660493850708,0.8552708625793457
124,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,*They sell fresh juice,0.310896098613739,0.8552708625793457
125,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,parking $8/day,0.3704999089241028,0.5263159275054932
126,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,"There's only one entrance and one exit, so expect long queues ALL THE TIME",0.3568943440914154,0.5263159275054932
127,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,scan your card then hit the button,0.22314772009849548,0.5263159275054932
128,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,Park,0.2230982929468155,0.5263159275054932
129,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,#,,0.5263159275054932
130,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,Everything but the lamb chop at the meat section is good,0.6960779428482056,0.887338399887085
131,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,eat a variety of meats,0.666891872882843,0.887338399887085
132,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,Definitely get the pork siomai,0.65346759557724,0.887338399887085
133,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,Had to have my wine,0.3960338830947876,0.887338399887085
134,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,good 'crunchy' mouth feel,0.29237669706344604,0.887338399887085
135,Are any of the beers gluten free?,Four Peaks Brewing,Very tasty food & beer,0.4374110996723175,0.33913183212280273
136,Are any of the beers gluten free?,Four Peaks Brewing,Do not eat the food.,0.4308478832244873,0.33913183212280273
137,Are any of the beers gluten free?,Four Peaks Brewing,try the pasta salad instead of fries,0.3984754979610443,0.33913183212280273
138,Are any of the beers gluten free?,Four Peaks Brewing,I could go all day!,0.16074255108833313,0.33913183212280273
139,Are any of the beers gluten free?,Four Peaks Brewing,Blech,,0.33913183212280273
140,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,Get a beef taco,0.6941604018211365,0.940199613571167
141,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,"freely made crepes, ice cream bar, freshly made souffle",0.44625115394592285,0.940199613571167
142,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,good 'crunchy' mouth feel,0.36847537755966187,0.940199613571167
143,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,dessert,0.36174827814102173,0.940199613571167
144,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,churros,,0.940199613571167
145,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,"If you play MyVegas slots, you can use the points to get two for one cocktails",0.478755921125412,0.7852230072021484
146,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,Bottomless OJ a great deal for a few bucks,0.45458856225013733,0.7852230072021484
147,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,decent pricing for the strip,0.35009533166885376,0.7852230072021484
148,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,The Bellagio fountains,0.22198212146759033,0.7852230072021484
149,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,c,,0.7852230072021484
150,Are brunch items the same as dinner?,Bacchanal Buffet,brunch,0.7957519292831421,0.38725805282592773
151,Are brunch items the same as dinner?,Bacchanal Buffet,$7 extra for champagne brunch,0.6021525263786316,0.38725805282592773
152,Are brunch items the same as dinner?,Bacchanal Buffet,Dinner includes king crab legs and better seafood and meat selections,0.4899910092353821,0.38725805282592773
153,Are brunch items the same as dinner?,Bacchanal Buffet,$41.99,,0.38725805282592773
154,Are brunch items the same as dinner?,Bacchanal Buffet,$55.95,,0.38725805282592773
155,Are crab legs on available Fri-Sun?,Studio B Buffet,MMmM crab legs,0.6121484637260437,0.7861766815185547
156,Are crab legs on available Fri-Sun?,Studio B Buffet,"Oysters, crab legs, and prime rib!!!",0.5622634291648865,0.7861766815185547
157,Are crab legs on available Fri-Sun?,Studio B Buffet,Quality has declined - they offer those skinny half snow crab legs,0.5128704905509949,0.7861766815185547
158,Are crab legs on available Fri-Sun?,Studio B Buffet,Try not to sit in the back corner booths near the Mediterranean food. The older asian lady with shoulder length black hair was extremely rude,0.3781854212284088,0.7861766815185547
159,Are crab legs on available Fri-Sun?,Studio B Buffet,not breakfast FYI,0.23143629729747772,0.7861766815185547
160,Are crab legs served during brunch?,Wicked Spoon,they only serve crab legs for dinner,0.9256445169448853,0.4188110828399658
161,Are crab legs served during brunch?,Wicked Spoon,Go for the crab legs!,0.7545754313468933,0.4188110828399658
162,Are crab legs served during brunch?,Wicked Spoon,They have a lot of crab legs!,0.730392575263977,0.4188110828399658
163,Are crab legs served during brunch?,Wicked Spoon,$33 dinner,0.4755939841270447,0.4188110828399658
164,Are crab legs served during brunch?,Wicked Spoon,;D,,0.4188110828399658
165,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,$41.99 for weekend brunch and $51.99 for Friday to Sunday dinner,0.8034769892692566,0.763312816619873
166,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,The wait is about one hour for Sunday brunch,0.7808663845062256,0.763312816619873
167,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,$50/person,,0.763312816619873
168,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,$50,,0.763312816619873
169,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,$45.39,,0.763312816619873
170,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,Brunch buffet Monday thru Friday 8am to 2pm,0.6622428297996521,0.45307207107543945
171,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,Tuesday 5pm - best time to go,0.6592347025871277,0.45307207107543945
172,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,no line,0.16579094529151917,0.45307207107543945
173,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,Not too bad,0.15148574113845825,0.45307207107543945
174,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,!,,0.45307207107543945
175,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,they only serve crab legs for dinner,0.6519627571105957,1.184598684310913
176,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,They have a lot of crab legs!,0.5633884072303772,1.184598684310913
177,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,Go for the crab legs!,0.5570998787879944,1.184598684310913
178,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,Crab legs only available during dinner,0.5093819499015808,1.184598684310913
179,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,a waste and dissapointment,0.15063871443271637,1.184598684310913
180,Are dogs allowed on Fremont street?,Fremont Street Experience,zip-lining over the street!,0.4480414092540741,0.7506217956542969
181,Are dogs allowed on Fremont street?,Fremont Street Experience,free parking,0.3386346697807312,0.7506217956542969
182,Are dogs allowed on Fremont street?,Fremont Street Experience,push boundaries with clothing,0.22743414342403412,0.7506217956542969
183,Are dogs allowed on Fremont street?,Fremont Street Experience,Bring your ID,0.20154258608818054,0.7506217956542969
184,Are dogs allowed on Fremont street?,Fremont Street Experience,gambling,0.1241450086236,0.7506217956542969
185,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,"UNLVino....over sold, crowded, no manners, less vendors! The reason I haven't attended in 2 years. Wife got free tickets",0.38870906829833984,0.7020442485809326
186,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,"WiFi never worked. Thermostat was inconsistent,  Melissa the ""supervisor"" refused to resolve the situation. She gave us $25 food coupon",0.38757574558258057,0.7020442485809326
187,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,Parking is no longer free,0.3353833258152008,0.7020442485809326
188,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,AC sometimes stops working,0.21302270889282227,0.7020442485809326
189,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,Check in early,0.0648723766207695,0.7020442485809326
190,Are dogs allowed?,Four Peaks Brewing,"Awesome food and atmosphere! Great prices, awesome drink selection, friendly staff! Great place to watch games and hang out with friends. I loved the outdoor seating arrangement. Neighborhood wasn't bad. Kind of let's you out onto a main road cursed with traffic",0.36005303263664246,0.5396125316619873
191,Are dogs allowed?,Four Peaks Brewing,I could go all day!,0.35923418402671814,0.5396125316619873
192,Are dogs allowed?,Four Peaks Brewing,Don't you dare leave this place without having a beer shake,0.3445456326007843,0.5396125316619873
193,Are dogs allowed?,Four Peaks Brewing,Great drink and food,0.2618297040462494,0.5396125316619873
194,Are dogs allowed?,Four Peaks Brewing,stop in Tempe great,0.17286330461502075,0.5396125316619873
195,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,Getting drinks before drinks,0.8862279057502747,0.41128969192504883
196,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,"Delicious food, drinks, and service.",0.7017399072647095,0.41128969192504883
197,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,Love this place! Great food and drinks,0.6870413422584534,0.41128969192504883
198,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,Cool drinks,0.6372767090797424,0.41128969192504883
199,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,Being a local now I love this for my after work drink,0.5568255186080933,0.41128969192504883
200,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,ä¸è¬è¬æè¦ºï¼ä¸éall you can drink æ¯ç¦é³ï¼,0.6860063076019287,4.2014319896698
201,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,get all different drinks,0.639815092086792,4.2014319896698
202,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,"The juices are delicious, plus doesn't cost extra.",0.5281016230583191,4.2014319896698
203,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,the stuff in mimosas is not,0.21758905053138733,4.2014319896698
