,question,business,answer,similarity,execution_time_in_sec,human_rating
85,Any vegetarian options?,Wicked Spoon,there are a lot of vegetarian options,0.9384089875351852,8.148166656494139,
86,Any vegetarian options?,Wicked Spoon,free options,0.902796871662751,8.148166656494139,
87,Any vegetarian options?,Wicked Spoon,I am a vegetarian,0.897687946877348,8.148166656494139,
88,Any vegetarian options?,Wicked Spoon,"By ""vegetarian"" here I mean ACTUAL vegetarian, not the ""vegetarians"" who ""eat fish or chicken"".",0.8727778567459351,8.148166656494139,
89,Any vegetarian options?,Wicked Spoon,meat,0.872012558909456,8.148166656494139,
90,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,Anyone under the sun,0.6715401544286012,1.97654390335083,
91,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,Christmas,0.6531858922671511,1.97654390335083,
92,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,Once at the Halloween night and once after Christmas.,0.607083302674824,1.97654390335083,
93,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,*Last Christmas,0.6067020802350479,1.97654390335083,
94,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,nice holiday-themed video displays,0.5867456552163989,1.97654390335083,
95,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,"rental of pod, cabanas, day bed, most pod, Cabana, day bed rates are a food and beverage minimum",0.656613629611198,6.62173867225647,
96,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,The pool area alone is big enough to get lost in,0.6417774957603289,6.62173867225647,
97,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,back-to-back 90s songs,0.6392023282431489,6.62173867225647,
98,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,"rooms stopped working numerous times
*The rooms smell pretty bad",0.63600462958485,6.62173867225647,
99,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,to take us the 1/3 of a mile to our room from the Garage..,0.627977956319021,6.62173867225647,
100,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,through the Bellagio website,0.7121737165369999,2.11257386207581,
101,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,"The website will tell you if you are getting ""splash"" tickets",0.6932907876777679,2.11257386207581,
102,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,"If you can't get the discount to work on the Ticketmaster site, just call & ask for the discount over the phone",0.654700198792961,2.11257386207581,
103,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,at least the last time I checked,0.654653446221294,2.11257386207581,
104,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,I bought tickets by calling them,0.653033911900664,2.11257386207581,
105,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,they have coupons available,0.6467044074353211,10.341992616653402,
106,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,$20!,0.6418593594066789,10.341992616653402,
107,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,I wish the age for paying children was 5 years old.,0.6337739023960209,10.341992616653402,
108,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,free,0.631648395134694,10.341992616653402,
109,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,"Yes, I should have checked my receipt before leaving the cashier",0.623847843717259,10.341992616653402,
110,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,we got some big frozen slushie mix drinks,0.706528842807292,2.28716897964478,
111,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,you can't bring your own food or drinks,0.686483434488492,2.28716897964478,
112,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,drinks during the ride,0.6793071942732629,2.28716897964478,
113,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,to get 4 drinks in a piece,0.679045371120213,2.28716897964478,
114,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,With the open bar pods you get to drink all the drinks,0.6785242837181209,2.28716897964478,
115,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,complimentary glass of champagne,0.7337062064426769,8.68984651565552,
116,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,champagne brunch buffet,0.727752923315746,8.68984651565552,
117,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,we were just too full to order dessert,0.707459348827345,8.68984651565552,
118,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,by giving us another champagne or free breakfast,0.70442254734384,8.68984651565552,
119,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,birthday dessert,0.7032823290351451,8.68984651565552,
120,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,we had our fill of alcohol after our weekend and went straight for the coffee,0.712744707922907,10.4477796554565,
121,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,Breakfast,0.698533440272696,10.4477796554565,
122,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,one small glass of wine,0.6918870790681049,10.4477796554565,
123,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,bottomless mimosas,0.691767754339889,10.4477796554565,
124,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,extra for unlimited alcohol,0.684956780845227,10.4477796554565,
125,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,Getting to the parking structure,0.61859925356204,2.80651307106018,
126,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,getting from the parking structure,0.6110000509233,2.80651307106018,
127,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,on my confusing walk from the self-parking garage,0.6049100295390389,2.80651307106018,
128,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,despite being able to see some construction going on out my window.,0.603631254545751,2.80651307106018,
129,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,Let me start off with the bad.....,0.602303371874103,2.80651307106018,
130,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,The meat section was kind of disappointing most the meats were dried out like they had been sitting for a while and the lamb in particular was tasty but over cooked,0.673827644524834,10.291900396347,
131,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,"An Asian station, Italian, meats (prime rib, lamb, sausage, etc), seafood, soups, salads.",0.672073824853524,10.291900396347,
132,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,random meat carvings,0.667301215200404,10.291900396347,
133,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,to get the meat.. im not a meat eater,0.659629999653539,10.291900396347,
134,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,a large meat station,0.658090277166171,10.291900396347,
135,Are any of the beers gluten free?,Four Peaks Brewing,good for gluten free too,0.8737511199720781,2.43435311317444,
136,Are any of the beers gluten free?,Four Peaks Brewing,gluten free,0.8150411677709051,2.43435311317444,
137,Are any of the beers gluten free?,Four Peaks Brewing,gluten free entrees,0.745772117258019,2.43435311317444,
138,Are any of the beers gluten free?,Four Peaks Brewing,in search for a great gluten,0.7430971254276851,2.43435311317444,
139,Are any of the beers gluten free?,Four Peaks Brewing,gluten free and I am,0.652696395609177,2.43435311317444,
140,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,short ribs,0.766653918863053,10.3272502422333,
141,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,beef ribs,0.7580259830856271,10.3272502422333,
142,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,a carving station with almost any type of fresh meat,0.7376798709765859,10.3272502422333,
143,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,"A few pork ribs and beef ribs  

1 plate of a random assortment of sushi

Some other ransom amazing shit: Korean BBQ short ribs, Chinese style crab legs, bread, and poke salad",0.736481326731199,10.3272502422333,
144,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,The highlight is the meat station,0.735813501115005,10.3272502422333,
145,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,available on saturdays and sundays!,0.5935859582315071,2.03072786331177,
146,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,cut off for weekday breakfast/brunch,0.5769650061132281,2.03072786331177,
147,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,a 7pm reservation were just being served our drinks almost an hour later,0.5744577452483249,2.03072786331177,
148,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,Bottomless mimosas for $20 on weekends,0.559725912231386,2.03072786331177,
149,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,Got offered coffee to go as part of bottomless coffee offer - which impressed the living daylights,0.5555639437872231,2.03072786331177,
150,Are brunch items the same as dinner?,Bacchanal Buffet,I've been here for brunch and dinner,0.9133517931938421,10.2044665813446,
151,Are brunch items the same as dinner?,Bacchanal Buffet,Easter holiday priced brunch and dinner,0.8991065544337801,10.2044665813446,
152,Are brunch items the same as dinner?,Bacchanal Buffet,There was no brunch food.,0.885795611680337,10.2044665813446,
153,Are brunch items the same as dinner?,Bacchanal Buffet,catch brunch menu items,0.8760179062862621,10.2044665813446,
154,Are brunch items the same as dinner?,Bacchanal Buffet,$41.99,0.8731124058951071,10.2044665813446,
155,Are crab legs on available Fri-Sun?,Studio B Buffet,cold and hot legs,0.702042305431239,3.45081400871277,
156,Are crab legs on available Fri-Sun?,Studio B Buffet,Everything that they have available from the crab legs to the fruit is fresh and flavorful.,0.7011009585242429,3.45081400871277,
157,Are crab legs on available Fri-Sun?,Studio B Buffet,salmon,0.698568168242916,3.45081400871277,
158,Are crab legs on available Fri-Sun?,Studio B Buffet,crab legs,0.6923002621890411,3.45081400871277,
159,Are crab legs on available Fri-Sun?,Studio B Buffet,?,0.6923002621890411,3.45081400871277,
160,Are crab legs served during brunch?,Wicked Spoon,Only the crab legs were for dinner,0.883643339344542,8.183722972869871,
161,Are crab legs served during brunch?,Wicked Spoon,the only seafood that was available for lunch was mussels - maybe crab legs come out during dinner,0.8425757758817201,8.183722972869871,
162,Are crab legs served during brunch?,Wicked Spoon,no crab legs or shrimp cocktails,0.8319011392469399,8.183722972869871,
163,Are crab legs served during brunch?,Wicked Spoon,no crab legs,0.827141690340411,8.183722972869871,
164,Are crab legs served during brunch?,Wicked Spoon,No crab legs for lunch time,0.824529578481543,8.183722972869871,
165,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,early morning.,0.911726676062332,10.2157590389252,1.0
166,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,.,0.8589155932960029,10.2157590389252,1.0
167,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,their brunch offerings,0.84587233428589,10.2157590389252,1.0
168,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,.,0.8352516818705908,10.2157590389252,1.0
169,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,.,0.8307174385159731,10.2157590389252,1.0
170,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,We went for brunch on Saturday morning,0.8657444639223729,8.14482879638672,
171,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,Went to the Wicked Spoon for the breakfast buffet early on a Sunday morning.,0.839236993554083,8.14482879638672,
172,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,it was around $30.,0.8248650772717451,8.14482879638672,
173,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,.,0.824570332863343,8.14482879638672,
174,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,I went on a Staurday afternoon,0.8202290144246049,8.14482879638672,
175,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,over an hour!,0.6909414539632429,8.14251852035522,
176,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,We almost cancelled our plans to eat at the Bacchanal Buffet inside Caesar's Palace the next night.,0.6635636288664261,8.14251852035522,
177,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,"Some days they will have snow crab legs & bone marrow, other days they won't.",0.6032601285084289,8.14251852035522,
178,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,I skipped the crab legs,0.6032475850263411,8.14251852035522,
179,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,canceled flight related phone calls as I dined and an upset tummy,0.595610836991921,8.14251852035522,
180,Are dogs allowed on Fremont street?,Fremont Street Experience,spartans.,0.651950025494679,1.91328120231628,
181,Are dogs allowed on Fremont street?,Fremont Street Experience,into a dog,0.6247015429672621,1.91328120231628,
182,Are dogs allowed on Fremont street?,Fremont Street Experience,"We had the Hot dogs, Gyros, and fries",0.5800170286711899,1.91328120231628,
183,Are dogs allowed on Fremont street?,Fremont Street Experience,We did have the Coney Island dogs,0.57895220092211,1.91328120231628,
184,Are dogs allowed on Fremont street?,Fremont Street Experience,Children (under 18 minimum) should NOT be allowed here at all,0.529451078723099,1.91328120231628,
185,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,regular rooms that allow dogs,0.8073564428577109,2.83126163482666,
186,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,dog floor,0.8020791234024429,2.83126163482666,
187,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,nice that we ran into other dog owners who brought their dogs,0.7556526152596981,2.83126163482666,
188,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,We got checked in and I then took our dogs,0.720391994493602,2.83126163482666,
189,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,Over 50lbs dogs might be an issue,0.710425698881475,2.83126163482666,
190,Are dogs allowed?,Four Peaks Brewing,bring my dog,0.8534827410865791,2.40181970596313,
191,Are dogs allowed?,Four Peaks Brewing,NOT a dog friendly patio- we get there and dogs need to be on the outside of the fence,0.76231178598637,2.40181970596313,
192,Are dogs allowed?,Four Peaks Brewing,I just wish they would allow you to bring dogs on the patio,0.7059644044971171,2.40181970596313,
193,Are dogs allowed?,Four Peaks Brewing,more than enough to get drunk off of while eating food,0.5145560279222949,2.40181970596313,
194,Are dogs allowed?,Four Peaks Brewing,"""hair of the dog""",0.500228664972074,2.40181970596313,
195,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,27/10,0.9050944942857041,3.2212934494018595,
196,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,drinks were awesome!,0.8749236137603108,3.2212934494018595,
197,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,a huge drink menu that looked great and all of them came with a scoop of real ice cream,0.8453756629766491,3.2212934494018595,
198,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,cleaned off our table,0.81064853063248,3.2212934494018595,
199,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,The food is great and the drinks are alphabetized,0.807653457578924,3.2212934494018595,
