,question,business,answer,similarity,execution_time_in_sec,human_rating
54,"Any kids pricing, between what age?",The Buffet at Bellagio,No kids price.,3.57652457896546,0.36286449432373097,
55,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,"thank you, that is all",5.6225612088453625,0.522141933441162,
56,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,Thank you all.,5.6225612088453625,0.522141933441162,
57,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,We are locals,5.364379800790269,0.522141933441162,
58,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,no 5 stars,5.3005900629149405,0.522141933441162,
59,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,...,5.3005900629149405,0.522141933441162,
60,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,lots of vegetarian options,3.8650230040735902,0.188836336135864,
61,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,Great vegetarian options,3.51031771976538,0.188836336135864,
62,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,Options for vegetarians,3.3460991925901,0.188836336135864,
63,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,Please give it a try.,2.9962862729757402,0.188836336135864,
64,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,I had to try it.,2.96366940241761,0.188836336135864,
65,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,I came here on a Monday for dinner.,7.782536567224599,0.2778429985046389,1.0
66,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,It was a Thursday and 8pm.,6.76700743409811,0.2778429985046389,1.0
67,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,There was no line (it was a Monday after all).,6.20739164616269,0.2778429985046389,1.0
68,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,Thank you so much!,5.81792687940096,0.2778429985046389,1.0
69,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,"Why yes, thank you!",5.81792687940096,0.2778429985046389,1.0
70,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,$20 :/,12.434495621508601,0.35890054702758795,
71,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,Only $20 for girls,7.910936223776059,0.35890054702758795,
72,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,Sat down,6.22059017009974,0.35890054702758795,
73,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,$20.,6.2172478107543006,0.35890054702758795,
74,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,$20 for a cocktail!,6.2172478107543006,0.35890054702758795,
75,Any special menu items for the 4th of July 2018?,Studio B Buffet,5:30.,4.975759299544071,0.267197847366333,
76,Any special menu items for the 4th of July 2018?,Studio B Buffet,Over 200 menu items daily,2.8398814918661803,0.267197847366333,
77,Any special menu items for the 4th of July 2018?,Studio B Buffet,I just had their Christmas special,2.7338622249839197,0.267197847366333,
78,Any special menu items for the 4th of July 2018?,Studio B Buffet,serve menu items from all over the world,2.50799962952688,0.267197847366333,
79,Any special menu items for the 4th of July 2018?,Studio B Buffet,celebrating her brother Michael's birthday for the 4th of July.,2.48787964977203,0.267197847366333,
80,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,She was wonderful.,9.12263470878408,0.558231592178345,
81,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,It was wonderful,9.12263470878408,0.558231592178345,
82,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,They were both wonderful,9.12263470878408,0.558231592178345,
83,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,She was wonderful!,9.12263470878408,0.558231592178345,
84,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,It's wonderful!,9.12263470878408,0.558231592178345,
85,Any vegetarian options?,Wicked Spoon,there are a lot of vegetarian options,3.32344794931948,0.538432359695435,
86,Any vegetarian options?,Wicked Spoon,If you're a vegetarian do not eat here,3.1229762004102404,0.538432359695435,
87,Any vegetarian options?,Wicked Spoon,vegetarian,3.1229762004102404,0.538432359695435,
88,Any vegetarian options?,Wicked Spoon,Only downfall for me was not many vegetarian options,2.59282183644423,0.538432359695435,
89,Any vegetarian options?,Wicked Spoon,My only complaint would be the vegetarian options,2.59282183644423,0.538432359695435,
90,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,..,2.61090221172382,0.214751243591309,
91,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,an experience,2.61090221172382,0.214751243591309,
92,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,just experience it.,2.61090221172382,0.214751243591309,
93,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,It is such an experience,2.61090221172382,0.214751243591309,
94,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,more than that to the experience,2.61090221172382,0.214751243591309,
95,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,No thank you!,5.06005493346155,0.453992366790772,
96,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,Thanks,5.06005493346155,0.453992366790772,
97,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,No thank you.,5.06005493346155,0.453992366790772,
98,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,Thanks,5.06005493346155,0.453992366790772,
99,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,Not worth it.,4.97683862744047,0.453992366790772,
100,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,N you know is it not,4.05581721133124,0.20898127555847198,
101,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,That's the good.,3.5210383465427597,0.20898127555847198,
102,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,It's good.,3.5210383465427597,0.20898127555847198,
103,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,O was very good,3.5210383465427597,0.20898127555847198,
104,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,"""O"" my goodness how did they do it?",3.5210383465427597,0.20898127555847198,
105,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,a coupon,8.17333373636101,0.683599233627319,
106,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,NO THANK YOU.,5.88031809438311,0.683599233627319,
107,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,No thank you.,5.88031809438311,0.683599233627319,
108,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,No thanks,5.88031809438311,0.683599233627319,
109,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,I was charged.,5.60108507641786,0.683599233627319,
110,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,.....,3.30453522846154,0.21017837524414104,
111,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,You need to know that I am an acrophobic.,3.01384775770148,0.21017837524414104,
112,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,onto the pods!,2.98323876817401,0.21017837524414104,
113,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,Didn't know you can bring drinks,2.97046424332523,0.21017837524414104,
114,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,Had about 3 or 4 drinks each and they allowed us to carry on our Fat Tuesday drinks,2.7345520839238797,0.21017837524414104,
115,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,The dessert was so so.,4.49763929508872,0.5470902919769289,
116,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,So no dessert was had.,4.49763929508872,0.5470902919769289,
117,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,2 bottles of champagne,3.18579793569367,0.5470902919769289,
118,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,Champagne,3.18579793569367,0.5470902919769289,
119,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,Champagne,3.18579793569367,0.5470902919769289,
120,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,?,4.4099212303845,0.802738189697266,
121,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,How do I know?,4.4099212303845,0.802738189697266,
122,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,I know.,4.4099212303845,0.802738189697266,
123,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,you know what?,4.4099212303845,0.802738189697266,
124,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,?,4.4099212303845,0.802738189697266,
125,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,under construction,4.32755630637323,0.226025104522705,
126,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,no construction!,4.32755630637323,0.226025104522705,
127,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,"I have to know that, so now you do too.",4.2298140216003,0.226025104522705,
128,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,BUT NO PARKING!!!!,3.49309559274671,0.226025104522705,
129,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,"#2 PARKING
#3 PARKING",3.49309559274671,0.226025104522705,
130,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,maybe that's just me.,4.97758032891366,0.66914963722229,
131,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,Maybe...maybe not.,4.97758032891366,0.66914963722229,
132,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,Maybe I am.,4.97758032891366,0.66914963722229,
133,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,Maybe it is me?,4.97758032891366,0.66914963722229,
134,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,?,4.55600143353912,0.66914963722229,
135,Are any of the beers gluten free?,Four Peaks Brewing,gluten free entrees,2.20794776432975,0.305421829223633,
136,Are any of the beers gluten free?,Four Peaks Brewing,gluten free,2.20794776432975,0.305421829223633,
137,Are any of the beers gluten free?,Four Peaks Brewing,good for gluten free too,2.20794776432975,0.305421829223633,
138,Are any of the beers gluten free?,Four Peaks Brewing,gluten free option,1.8925266551397901,0.305421829223633,
139,Are any of the beers gluten free?,Four Peaks Brewing,they will give you FREE samples of all of their beer,1.885144080307409,0.305421829223633,
140,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,an off-day,4.4132416540218085,0.682218074798584,
141,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,not your everyday casino buffet,3.2481055064283697,0.682218074798584,
142,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,a buffet a day,3.13595325469885,0.682218074798584,
143,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,beef ribs yummy,2.95841156496204,0.682218074798584,
144,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,BEEF RIBS were my FAV.,2.95841156496204,0.682218074798584,
145,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,Bottomless mimosas at brunch!,3.6983815623094203,0.196528673171997,
146,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,#Brunch & bottomless mimosas,2.7737861717320604,0.196528673171997,
147,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,We had a lovely brunch with bottomless mimosas,2.7737861717320604,0.196528673171997,
148,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,.,2.7737861717320604,0.196528673171997,
149,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,incredible,2.7737861717320604,0.196528673171997,
150,Are brunch items the same as dinner?,Bacchanal Buffet,We were here for brunch,4.24150810363668,0.671931028366089,
151,Are brunch items the same as dinner?,Bacchanal Buffet,We had a brunch,4.24150810363668,0.671931028366089,
152,Are brunch items the same as dinner?,Bacchanal Buffet,Had brunch here.,4.24150810363668,0.671931028366089,
153,Are brunch items the same as dinner?,Bacchanal Buffet,A few more items,4.0718717063700405,0.671931028366089,
154,Are brunch items the same as dinner?,Bacchanal Buffet,We had a dinner,3.54323867672007,0.671931028366089,
155,Are crab legs on available Fri-Sun?,Studio B Buffet,?,3.06037245931302,0.25954794883728,
156,Are crab legs on available Fri-Sun?,Studio B Buffet,crab legs.,3.06037245931302,0.25954794883728,
157,Are crab legs on available Fri-Sun?,Studio B Buffet,crab legs,3.06037245931302,0.25954794883728,
158,Are crab legs on available Fri-Sun?,Studio B Buffet,"Crab Legs, crab legs, crab legs.",3.06037245931302,0.25954794883728,
159,Are crab legs on available Fri-Sun?,Studio B Buffet,Crab,2.96127129918792,0.25954794883728,
160,Are crab legs served during brunch?,Wicked Spoon,?,3.9168833559946696,0.512186527252197,
161,Are crab legs served during brunch?,Wicked Spoon,crab legs,3.9168833559946696,0.512186527252197,
162,Are crab legs served during brunch?,Wicked Spoon,crab legs,3.9168833559946696,0.512186527252197,
163,Are crab legs served during brunch?,Wicked Spoon,crab legs,3.9168833559946696,0.512186527252197,
164,Are crab legs served during brunch?,Wicked Spoon,?,3.9168833559946696,0.512186527252197,
165,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,early morning.,5.2760610695938395,0.674296140670776,1.0
166,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,.,4.86625826506696,0.674296140670776,1.0
167,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,Had a Sunday brunch,4.768892929038652,0.674296140670776,1.0
168,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,We were there for the Sunday Brunch,4.768892929038652,0.674296140670776,1.0
169,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,He serves you it.,4.340560102587,0.674296140670776,3.0
170,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,We are here for Sunday brunch,4.33896248672311,0.516393899917603,
171,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,.,4.33896248672311,0.516393899917603,
172,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,I was there for the sunday brunch.,4.33896248672311,0.516393899917603,
173,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,Did brunch on Sunday.,4.33896248672311,0.516393899917603,
174,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,?,3.9168833559946696,0.516393899917603,
175,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,?,3.9168833559946696,0.719832181930542,
176,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,crab legs,3.9168833559946696,0.719832181930542,
177,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,crab legs,3.9168833559946696,0.719832181930542,
178,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,crab legs,3.9168833559946696,0.719832181930542,
179,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,?,3.9168833559946696,0.719832181930542,
180,Are dogs allowed on Fremont street?,Fremont Street Experience,No snobs allowed.,2.9495233660525,0.208573579788208,
181,Are dogs allowed on Fremont street?,Fremont Street Experience,NO KIDS ALLOWED!!!,2.9495233660525,0.208573579788208,
182,Are dogs allowed on Fremont street?,Fremont Street Experience,!,2.08654016552071,0.208573579788208,
183,Are dogs allowed on Fremont street?,Fremont Street Experience,"We had the Hot dogs, Gyros, and fries",1.54382502718329,0.208573579788208,
184,Are dogs allowed on Fremont street?,Fremont Street Experience,Children (under 18 minimum) should NOT be allowed here at all,1.47476168302625,0.208573579788208,
185,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,nice that we ran into other dog owners who brought their dogs,2.00150616903256,0.295885562896729,
186,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,a small 16b dog,2.00150616903256,0.295885562896729,
187,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,No outside drinks,1.9075557849855602,0.295885562896729,
188,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,allow pets also,1.9075557849855602,0.295885562896729,
189,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,regular rooms that allow dogs,1.7731704369152002,0.295885562896729,
190,Are dogs allowed?,Four Peaks Brewing,bring my dog,4.40051514332689,0.228402853012085,
191,Are dogs allowed?,Four Peaks Brewing,No verticals,3.09979973936393,0.228402853012085,
192,Are dogs allowed?,Four Peaks Brewing,Sleepy Dog is awesome,2.33398198375093,0.228402853012085,
193,Are dogs allowed?,Four Peaks Brewing,I just wish they would allow you to bring dogs on the patio,2.20025757166344,0.228402853012085,
194,Are dogs allowed?,Four Peaks Brewing,minor infraction,2.06653315957595,0.228402853012085,
195,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,Drinks,4.65965683352882,0.270634174346924,
196,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,"""",3.127065685609129,0.270634174346924,
197,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,Drinks,3.106437889019221,0.270634174346924,
198,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,drinks were not very strong at all.,3.0961239907242595,0.270634174346924,
199,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,We had some appetizers and a few drinks,3.0961239907242595,0.270634174346924,
200,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,So did my water.,5.403725642259362,0.68980884552002,
201,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,Some drinks are included!,4.42579902582289,0.68980884552002,
202,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,in your price,3.99416589403992,0.68980884552002,
203,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,My soda,3.76448835998525,0.68980884552002,
204,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,"Watered down ""fragrant"" water",3.60248376150624,0.68980884552002,
205,Are kids allowed to come for dinner?,TAO Asian Bistro,ARE YOU KIDDING?,6.393351833868259,0.260829925537109,
206,Are kids allowed to come for dinner?,TAO Asian Bistro,.,3.57994111710823,0.260829925537109,
207,Are kids allowed to come for dinner?,TAO Asian Bistro,took my kids to dinner,3.16127896526798,0.260829925537109,
208,Are kids allowed to come for dinner?,TAO Asian Bistro,Brought husband and 3 kids.,2.13111727795609,0.260829925537109,
209,Are kids allowed to come for dinner?,TAO Asian Bistro,I'd come again.,1.7899705585541101,0.260829925537109,
210,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,CHRISTMAS!,6.4292414665577615,0.352346181869507,
211,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,just for lunch,3.5481721013239103,0.352346181869507,
212,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,"No, not for that price",3.22004193602009,0.352346181869507,
213,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,Price,3.22004193602009,0.352346181869507,
214,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,I will post some pictures of the buffet,2.91759444366033,0.352346181869507,
215,Are most of the dinner items offered during brunch as well?,Bacchanal Buffet,We were here for brunch,4.24150810363668,0.65673303604126,
216,Are most of the dinner items offered during brunch as well?,Bacchanal Buffet,We had a brunch,4.24150810363668,0.65673303604126,
