,question,business,answer,similarity,execution_time_in_sec,human_rating
51,"Any kids pricing, between what age?",The Buffet at Bellagio,my family,0.3093891143798828,0.2850000858306885,
52,"Any kids pricing, between what age?",The Buffet at Bellagio,price,0.3033401072025299,0.2850000858306885,
53,"Any kids pricing, between what age?",The Buffet at Bellagio,few years,0.295268177986145,0.2850000858306885,
54,"Any kids pricing, between what age?",The Buffet at Bellagio,$18.99,,0.2850000858306885,
55,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,closed until further notice,0.5847969651222229,0.4636983871459961,
56,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,I came here on Memorial day and arrived 5 minutes after they open,0.4526827335357666,0.4636983871459961,
57,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,Facebook is being consistently updated,0.4324875175952912,0.4636983871459961,
58,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,There was a long line,0.2440959811210633,0.4636983871459961,
59,"Any locals know when they are going to open again?

Thanks for the updates on the closing...anyone other Thai restaurant recommendations since Lotus is closed?",Lotus of Siam,:(,,0.4636983871459961,
60,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,Surprisingly excellent choices for vegetarians,0.6479892134666443,0.8575255870819092,
61,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,Get the steak sandwich bc there's so much at steak. Then try ALL the amazing sauces,0.5859609246253967,0.8575255870819092,
62,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,Come often! Always something new and interesting on the menu. The patio is lovely.,0.581917405128479,0.8575255870819092,
63,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,My friends has pulled pork and a chicken salad,0.5352091193199158,0.8575255870819092,
64,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.,Gaucho Parrilla Argentina,Their potatoes were also AMAZING,0.3511430025100708,0.8575255870819092,
65,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,$39.99 for lunch or dinner seafood buffet (Friday - Sunday),0.8261858820915222,0.6331324577331543,2.0
66,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,Saturday and Sunday = dinner and seafood all day!,0.7820411324501038,0.6331324577331543,2.0
67,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,Come in before 10:30am,0.2684566676616669,0.6331324577331543,1.0
68,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,good,0.2011922895908356,0.6331324577331543,1.0
69,"Any oyster in the Monday - Thursday Dinner Buffet? thanks
so what are the major differences between the Monday - Thursday Dinner Buffet and the weekend dinner buffet? thanks again",Studio B Buffet,worth it,0.14854353666305542,0.6331324577331543,1.0
70,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,Then an Asian girl celebrating her 21st birthday was put in tears,0.6688122153282166,1.369455337524414,
71,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,"Awesome spot!
I spent my bday night here and had so much fun.",0.5684390068054199,1.369455337524414,
72,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,Bar girls were way to into themselves,0.3907564878463745,1.369455337524414,
73,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,Had a comp table,0.23629756271839145,1.369455337524414,
74,Any promoters for the weekend of 7/26-28? We have a party of 3 girls celebrating a 21st B day! Looking to go to Hakkasan on sat 7/28,Hakkasan Nightclub,sardine,0.03677574917674065,1.369455337524414,
75,Any special menu items for the 4th of July 2018?,Studio B Buffet,"Seafood Buffet, Fri-Sun, 10 am to 10 pm, beer and wine",0.4667046070098877,0.7544074058532715,
76,Any special menu items for the 4th of July 2018?,Studio B Buffet,$39.99 for lunch or dinner seafood buffet,0.4571409821510315,0.7544074058532715,
77,Any special menu items for the 4th of July 2018?,Studio B Buffet,If you're a raw oyster fanatic,0.16804400086402893,0.7544074058532715,
78,Any special menu items for the 4th of July 2018?,Studio B Buffet,:)),,0.7544074058532715,
79,Any special menu items for the 4th of July 2018?,Studio B Buffet,3:00pm :),,0.7544074058532715,
80,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,"Chocolate bacon waffles...if you like chocolate, and you like bacon, it's the perfect marriage.",0.576183021068573,1.6490705013275146,
81,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,"My friends loved their orders of French onion soup, quiche Lorraine, croque monsieur, & chicken/brie sandwich. Service was off",0.5438486337661743,1.6490705013275146,
82,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,This place is a legit French steakhouse,0.4801183342933655,1.6490705013275146,
83,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,Excellent gluten free options,0.4409090578556061,1.6490705013275146,
84,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!",Mon Ami Gabi,The corned beef hash is good too,0.4382290244102478,1.6490705013275146,
85,Any vegetarian options?,Wicked Spoon,So many options!,0.5790154337882996,0.5543508529663086,
86,Any vegetarian options?,Wicked Spoon,salad,0.446016013622284,0.5543508529663086,
87,Any vegetarian options?,Wicked Spoon,Very reasonably priced too!,0.2076373100280761,0.5543508529663086,
88,Any vegetarian options?,Wicked Spoon,I even tried the bone marrow,0.2073993235826493,0.5543508529663086,
89,Any vegetarian options?,Wicked Spoon,Gnocchi,,0.5543508529663086,
90,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,Something for everyone!,0.4539029598236084,0.33231210708618164,
91,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,Watching the Halloween Parade on 4th Street.,0.4413802623748779,0.33231210708618164,
92,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,nighttime is the only time to go,0.3305017054080963,0.33231210708618164,
93,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,"lots to do and definitely see, not the least of which is that amazing ceiling.",0.28426939249038696,0.33231210708618164,
94,Anyone been to Fremont experience at Christmas time?,Fremont Street Experience,less time walking,0.28278571367263794,0.33231210708618164,
95,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,Cheap place to stay but you get what you pay for. They accidentally gave away my room to someone else after I left my laptop and camera in the room,0.539559006690979,2.3782849311828613,
96,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,"Come to this place with time to spare, this people do not care If you have reservations",0.5272428989410399,2.3782849311828613,
97,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,trash and 18 wheelers loading/unloading all night and day and TV doesn't work at all. Be warned that room is cursed,0.4599571526050568,2.3782849311828613,
98,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,Thanks MGM,0.4119769334793091,2.3782849311828613,
99,Anyone get a cabana/private area at MGM grand? Thinking pool pod since it's just two people. Worth it to be close to the water? Thank you!,MGM Grand Hotel,avoid the mass of people,0.3823717832565308,2.3782849311828613,
100,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,"Shop online and google all the places were tickets are sold, to get the best deal on prices.",0.6197386980056763,0.7257864475250244,
101,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,There's always people in line trying to buy tickets and I know it sells out all the time,0.6150715351104736,0.7257864475250244,
102,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,We play the vegas slots on facebook and redeemed free O show tickets,0.5435932874679565,0.7257864475250244,
103,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,I know they making money customer come see it anyway so counter woman,0.5230355858802795,0.7257864475250244,
104,Anyone know a good website to book tickets for a group discount?,Cirque du Soleil - O,row O restricted tickets will obstruct your view significantly,0.35794979333877563,0.7257864475250244,
105,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,Get a ticket with a number way in advance,0.5119667053222656,0.6954460144042969,
106,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,"she has the balls to say, ""Now I know it's been over 2 hours here.""",0.40369436144828796,0.6954460144042969,
107,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,the podium,-0.004188865888863802,0.6954460144042969,
108,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,4-10,,0.6954460144042969,
109,Anyone know at what age they charge for children? Or any coupons? Thanks in advance!,Bacchanal Buffet,$20,,0.6954460144042969,
110,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,try and ride alone or with some really low key people,0.5049099922180176,0.4253108501434326,
111,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,don't stand so close to the window,0.4530115723609924,0.4253108501434326,
112,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,No tips... just enjoy the view,0.3871413171291351,0.4253108501434326,
113,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,the view is amazing,0.3256121575832367,0.4253108501434326,
114,Anyone know if you can bring outside drinks onto the ride? I need to make this the most touristy expirience ever with a giant frozen margarita from Fat Tuesday.,High Roller,it a night,0.27684810757637024,0.4253108501434326,
115,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,Don't get coffee or tea,0.5197193622589111,0.4219691753387451,
116,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,how to serve tea in a teapot,0.3983651399612427,0.4219691753387451,
117,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,merlot butter rocks,0.3909115195274353,0.4219691753387451,
118,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,Bellagio fountain,0.3369278013706207,0.4219691753387451,
119,Anyone know what champagne they give with the birthday dessert?,Mon Ami Gabi,Bellagio fountains,0.3307899236679077,0.4219691753387451,
120,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,fresh juice,0.3045242130756378,0.4878876209259033,
121,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,thirsty,0.2922767996788025,0.4878876209259033,
122,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,GREAT food,0.28806477785110474,0.4878876209259033,
123,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,unlimited,0.24880394339561465,0.4878876209259033,
124,Anyone know what kind of Champagne they serve for the bottomless alcohol?,Bacchanal Buffet,You cannot mix,0.2404313534498215,0.4878876209259033,
125,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,cluster%#!& of a self parking garage,0.3795333504676819,0.3071374893188477,
126,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,take the monorail,0.28659334778785706,0.3071374893188477,
127,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,unless you have status,0.2478638291358948,0.3071374893188477,
128,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,so expect long queues ALL THE TIME,0.19909875094890594,0.3071374893188477,
129,Anyone know when the parking structure construction is set to be completed?,The LINQ Hotel & Casino,rode the elevator,0.18654486536979675,0.3071374893188477,
130,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,Definitely get the pork siomai!,0.65346759557724,0.6694612503051758,
131,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,they had the best pork dumplings in the Asian section,0.571428656578064,0.6694612503051758,
132,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,there were more vegetarian options,0.460333526134491,0.6694612503051758,
133,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,Had to have my wine,0.3960338830947876,0.6694612503051758,
134,Are any meats halal? Maybe the australian lamb?,Bacchanal Buffet,Everything,0.2288110852241516,0.6694612503051758,
135,Are any of the beers gluten free?,Four Peaks Brewing,Love the microbrews and the salmon BLT...try the pasta salad instead of fries.,0.4391625225543976,0.7109353542327881,
136,Are any of the beers gluten free?,Four Peaks Brewing,Very tasty food & beer!,0.4374110996723175,0.7109353542327881,
137,Are any of the beers gluten free?,Four Peaks Brewing,Do not eat the food.,0.4308478832244873,0.7109353542327881,
138,Are any of the beers gluten free?,Four Peaks Brewing,I could go all day!,0.16074255108833313,0.7109353542327881,
139,Are any of the beers gluten free?,Four Peaks Brewing,Blech!,,0.7109353542327881,
140,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,since I've eaten hundreds of them in my lifetime,0.3797459900379181,0.6273362636566162,
141,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,dessert,0.3617482781410217,0.6273362636566162,
142,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,hour long wait,0.30735498666763306,0.6273362636566162,
143,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,later,0.16641443967819214,0.6273362636566162,
144,"Are beef ribs on the buffet everyday? If not, what days?",Bacchanal Buffet,churros,,0.6273362636566162,
145,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,Great brunch with decent pricing for the strip. Service is on point.,0.5090566277503967,0.9547934532165528,
146,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,Bottomless,0.41460853815078735,0.9547934532165528,
147,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,Barrel-Aged chocolate Manhattan will not disappoint,0.3359632194042206,0.9547934532165528,
148,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,The Bellagio fountains,0.2219821214675904,0.9547934532165528,
149,Are bottomless mimosas only available until 2p? even on weekdays that brunch ends at 4p?,HEXX kitchen + bar,c,,0.9547934532165528,
150,Are brunch items the same as dinner?,Bacchanal Buffet,$41.99 for brunch,0.7957519292831421,0.4159722328186035,
151,Are brunch items the same as dinner?,Bacchanal Buffet,"As of 2/28/2016, dinner is $55.95",0.7790095210075378,0.4159722328186035,
152,Are brunch items the same as dinner?,Bacchanal Buffet,worth it for brunch,0.7558392286300659,0.4159722328186035,
153,Are brunch items the same as dinner?,Bacchanal Buffet,get all the dinner food,0.7262077927589417,0.4159722328186035,
154,Are brunch items the same as dinner?,Bacchanal Buffet,"Weekend Brunch $49.99, $7 extra for champagne brunch",0.7233052849769592,0.4159722328186035,
155,Are crab legs on available Fri-Sun?,Studio B Buffet,Seafood buffet with crab legs,0.5374595522880554,0.5527863502502441,
156,Are crab legs on available Fri-Sun?,Studio B Buffet,Oysters,0.32830843329429626,0.5527863502502441,
157,Are crab legs on available Fri-Sun?,Studio B Buffet,declined - they offer,0.2437452077865601,0.5527863502502441,
158,Are crab legs on available Fri-Sun?,Studio B Buffet,FYI,0.1670166701078415,0.5527863502502441,
159,Are crab legs on available Fri-Sun?,Studio B Buffet,:)*,,0.5527863502502441,
160,Are crab legs served during brunch?,Wicked Spoon,they only serve crab legs for dinner,0.9256445169448853,0.3737118244171143,5.0
161,Are crab legs served during brunch?,Wicked Spoon,Go for the crab legs!!!,0.7545754313468933,0.3737118244171143,3.0
162,Are crab legs served during brunch?,Wicked Spoon,Mmm,,0.3737118244171143,1.0
163,Are crab legs served during brunch?,Wicked Spoon,!,,0.3737118244171143,1.0
164,Are crab legs served during brunch?,Wicked Spoon,;D,,0.3737118244171143,1.0
165,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,$41.99 for weekend brunch and $51.99 for Friday to Sunday dinner,0.8034769892692566,0.7268893718719482,2.0
166,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,$45.39 Sunday brunch,0.7880063652992249,0.7268893718719482,1.0
167,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,The wait is about one hour for Sunday brunch.,0.7808663845062256,0.7268893718719482,2.0
168,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,Saturday and Sunday,0.7242971062660217,0.7268893718719482,1.0
169,Are crab legs served during early morning brunch on Saturday and Sunday?,Bacchanal Buffet,$50/person,,0.7268893718719482,1.0
170,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,Saturday brunch = macaroons!,0.7679117321968079,0.7189271450042725,
171,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,Brunch buffet Monday thru Friday 8am to 2pm,0.6622428297996521,0.7189271450042725,
172,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,Tuesday 5pm - best time to go!,0.6592347025871277,0.7189271450042725,
173,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,no line,0.16579094529151914,0.7189271450042725,
174,Are crab legs served during early morning brunch on Saturday and Sunday?,Wicked Spoon,Not too bad!,0.15148574113845825,0.7189271450042725,
175,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,Go for the crab legs!!!,0.5570998787879944,0.3731374740600586,
176,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,dinner,0.29481080174446106,0.3731374740600586,
177,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,dinner,0.29481080174446106,0.3731374740600586,
178,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,!,,0.3731374740600586,
179,"Are crab legs served here or has it been canceled, if so what days?",Wicked Spoon,8.30.14,,0.3731374740600586,
180,Are dogs allowed on Fremont street?,Fremont Street Experience,First Friday is no kids allowed.,0.5616824626922607,0.3756809234619141,
181,Are dogs allowed on Fremont street?,Fremont Street Experience,They have zip-lining over the street!,0.4480413496494293,0.3756809234619141,
182,Are dogs allowed on Fremont street?,Fremont Street Experience,Less drunks and crazy people,0.35887259244918823,0.3756809234619141,
183,Are dogs allowed on Fremont street?,Fremont Street Experience,if not prepare to be bombarded with offers and weird street artist,0.2400026470422745,0.3756809234619141,
184,Are dogs allowed on Fremont street?,Fremont Street Experience,!,,0.3756809234619141,
185,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,"UNLVino....over sold, crowded, no manners, less vendors! The reason I haven't attended in 2 years. Wife got free tickets",0.38870906829833984,0.5465538501739502,
186,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,WiFi never worked,0.2486908584833145,0.5465538501739502,
187,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,AC sometimes stops working.,0.21302270889282227,0.5465538501739502,
188,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,Parking,0.14652466773986814,0.5465538501739502,
189,Are dogs allowed?,Bally's Las Vegas Hotel & Casino,Check in early,0.0648723766207695,0.5465538501739502,
190,Are dogs allowed?,Four Peaks Brewing,Great drink and food. What more could one need.,0.4067789316177368,0.4736480712890625,
191,Are dogs allowed?,Four Peaks Brewing,I could go all day!,0.3592341840267181,0.4736480712890625,
192,Are dogs allowed?,Four Peaks Brewing,I loved the outdoor seating arrangement. Neighborhood wasn't bad. Kind of let's you out onto a main road cursed with traffic,0.35705989599227905,0.4736480712890625,
193,Are dogs allowed?,Four Peaks Brewing,Don't you dare leave this place without having a beer shake,0.3445456326007843,0.4736480712890625,
194,Are dogs allowed?,Four Peaks Brewing,The nachos and popper burger are must haves,0.28049522638320923,0.4736480712890625,
195,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,Getting drinks before drinks!,0.8862279057502747,0.4018387794494629,
196,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,"Delicious food, drinks, and service.",0.7017399072647095,0.4018387794494629,
197,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,Love this place! Great food and drinks!,0.6870413422584534,0.4018387794494629,
198,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,Cool drinks,0.6372767090797424,0.4018387794494629,
199,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,Fireside lounge is great! Being a local now I love this for my,0.410211980342865,0.4018387794494629,
200,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,"If you get the all you can drink, you have to choose beer, wine, or champagne/mimosa",0.6629937291145325,2.2403788566589355,
201,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,"The juices are delicious, plus doesn't cost extra.",0.5281016230583191,2.2403788566589355,
202,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,French Macarons are only for dinner,0.26284351944923395,2.2403788566589355,
