answer,business_name,helpful,question
Yes!  Served both cold and boiled. Including claws (served cold).  Don't forget the lemon and delicious drawn butter 😋,Bacchanal Buffet - Temporarily Closed,0,Do they always have crab legs for dinner?
"Yes, I went around 2pm",The Buffet At Wynn,1,Do they serve crab legs during week day lunch?
Yes but check the website it has the days where it has dungeons crab,The Buffet At Wynn,1,Do they serve crab legs during week day lunch?
I went on a Tuesday for lunch and there were no crab legs anywhere around at all.,The Buffet At Wynn,1,Do they serve crab legs during week day lunch?
Yes Dungenes claw but extremely dry . And like a snow crab leg and extremely dry,The Buffet At Wynn,0,Do they serve crab legs during week day lunch?
"Check the menu daily as it could change, but yes when I went they did serve lobster",Bacchanal Buffet - Temporarily Closed,0,Is this buffet served lobster?
I have never saw lobster in Bacchanal Buffet. They only have mixed king crab and snow crab legs. But mostly snow crab legs!,Bacchanal Buffet - Temporarily Closed,0,Is this buffet served lobster?
"Lobster is not apart of the initial buffet on the line, however it is available for a la cart purchase. Lobster is also available on the VIP seafood tower, which is apart of our VIP experience. This can be booked through open table and is $98.00 a person. Thank you",Bacchanal Buffet - Temporarily Closed,0,Is this buffet served lobster?
"I didn't see lobster, but I saw crab legs.  i went during lunch, that transitioned into dinner.  They might have altered the menu selection slightly from lunch to dinner.",Bacchanal Buffet - Temporarily Closed,0,Is this buffet served lobster?
Yes.,Bacchanal Buffet - Temporarily Closed,0,Is this buffet served lobster?
"From their website:

https://www.caesars.com/las-vegas/restaurants/buffet/FAQ

Q. Where can I purchase and use a Buffet of Buffets® pass?

A. Passes can be purchased at participating Caesars Rewards® Centers (excluding Planet Hollywood Resort & Casino) or at the cashier stands at any of the participating buffets:

Caesars Palace: Bacchanal Buffet**
Flamingo Las Vegas: Paradise Garden Buffet
Harrah's Las Vegas: Flavors, The Buffet
Paris Las Vegas: Le Village Buffet
Planet Hollywood: Spice Market Buffet
Rio: Carnival World Buffet
 ** Upgrade your pass to include Bacchanal Buffet at Caesars Palace.

Bacchanal Upgrade cost:

Brunch/Lunch: $25/visit
Dinner: $35/visit




Yes this buffet is definitely worth it.",Bacchanal Buffet - Temporarily Closed,2,Where can I purchase the express pass? Is it worth the wait for 2 people?
It doesn't take long.. we were advised 40 min wait on a Friday night and we were in within 15-20. Also a party of 2,Bacchanal Buffet - Temporarily Closed,1,Where can I purchase the express pass? Is it worth the wait for 2 people?
Call them.,Bacchanal Buffet - Temporarily Closed,0,Where can I purchase the express pass? Is it worth the wait for 2 people?
"Great question! Not standing in line is always worth it, especially when your hungry. 

You can get the express pass at the Caesars rewards counter located randomly throughout the casino at any Ceasar hotel; such as the Flamingo across the street. That's where we got ours and the line wasn't that busy. Also, in case anyone in your party is  military it's a free upgrade.",Bacchanal Buffet - Temporarily Closed,0,Where can I purchase the express pass? Is it worth the wait for 2 people?
Groupon!,Bacchanal Buffet - Temporarily Closed,0,Where can I purchase the express pass? Is it worth the wait for 2 people?
"If I remember it right, 15% is the discount given. Not sure on the VA photo ID though. Suggest calling and checking with them directly.",Studio B Buffet,1,How much is the veteran's discount? Is my VA Hospital photo ID enough to get it?
"Discounts are only given for Friday, Saturday & Sunday buffets and your ""VA Hospital"" ID should be good enough.",Studio B Buffet,1,How much is the veteran's discount? Is my VA Hospital photo ID enough to get it?
That is our Atole de Guayaba. It is a specialty item that is served on certain fall and winter holidays like Dia de Muertos.,El Dorado Cantina - Las Vegas Strip,1,"I had a creamy warm guava drink when attending an elite event,  and can't stop thinking about it.  Is it served here normally because I can't find it when searching the menu online.?"
I don't believe so because if it's what I think it is then it's only served around Xmas and possibly through January maybe February...Atole,El Dorado Cantina - Las Vegas Strip,1,"I had a creamy warm guava drink when attending an elite event,  and can't stop thinking about it.  Is it served here normally because I can't find it when searching the menu online.?"
"Yes, $50.00 per bottle (2max) off the list.",STK Las Vegas,0,Do they charge a corkage fee?
They frown on Naked. That's your guide.,TAO Asian Bistro,9,What's the dress code?
"As a local, I don't dress up when we go out to dinner unless it's a special occasion. Last night (to Tao) I wore a sporty, cotton dress, sneakers, and a ball cap. Very few restaurants in town require a dress code.",TAO Asian Bistro,4,What's the dress code?
It was dress to impress. We were there for a late dinner during the week and it was a pretty hip place. No shorts or ripped jeans.,TAO Asian Bistro,3,What's the dress code?
Business casual! Dress to impress:),TAO Asian Bistro,2,What's the dress code?
"There isn't one but I would dress to go there. No sneakers, no shorts or t-shirts",TAO Asian Bistro,2,What's the dress code?
Dinner starts at 3pm,Bacchanal Buffet - Temporarily Closed,1,What time does dinner start?
3pm,Bacchanal Buffet - Temporarily Closed,1,What time does dinner start?
3pm,Bacchanal Buffet - Temporarily Closed,1,What time does dinner start?
no. closed on thanksgiving,Bachi Burger,1,"Does it open on Thursday, 11/23 (Thanksgiving Day)? Special hours? Thanks!"
"You make reservations by phone.  However, they only answer the phone during business hours and when service is slow.  So, keep calling.",Raku,0,How do you make a reservation? I've been calling and it's going to a voicemail.
They have gluten free pasta and many of the dishes and sauces can be made gluten free.,Nora's Italian Cuisine,2,How about a gluten free menu?
"I took a quick peek at the menu...didn't see gluten free or vegan options.  Call them....if they are willing to make my favorite meal that has been off the menu for at least 4 years, they might be able to adjust.",Nora's Italian Cuisine,1,How about a gluten free menu?
My daughter and I are both gluten free and we were very happy with the offerings.,Nora's Italian Cuisine,1,How about a gluten free menu?
I remember they had all you you can eat Crab but no all you can eat Lobster.,The Buffet at Bellagio - Temporarily Closed,1,Do they have all you can eat lobster?
"No, just crab legs.",The Buffet at Bellagio - Temporarily Closed,1,Do they have all you can eat lobster?
Nope,The Buffet at Bellagio - Temporarily Closed,0,Do they have all you can eat lobster?
No they do not have any lobster. thanks,The Buffet at Bellagio - Temporarily Closed,0,Do they have all you can eat lobster?
No lobster.,The Buffet at Bellagio - Temporarily Closed,0,Do they have all you can eat lobster?
M-S. 7:30 am to 9:30 pm,The Buffet At Wynn,0,What time does breakfast start and what's the price?  Would like to try it today?
Starts at 7:30 AM and 29.99 based on weekday summer brunch. I do not know if they changed to fall brunch yet. On my Yelp pictures you can see the menu board with prices and times listed! Enjoy! We enjoyed it immensely!,The Buffet At Wynn,0,What time does breakfast start and what's the price?  Would like to try it today?
"Good morning Brenda, we serve brunch at The Buffet from 7:30 am to 3:30 pm. Pricing for Monday through Friday is $29.99 plus tax per person and $37.99 plus tax per person on Saturday and Sunday. Brunch will include a full range of breakfast options. For additional questions please contact 702-770-7000. Thank you and we hope to welcome you soon.",The Buffet At Wynn,0,What time does breakfast start and what's the price?  Would like to try it today?
"They're serving brunch, Monday-Friday, starting 7:30am, for $29.99.",The Buffet At Wynn,0,What time does breakfast start and what's the price?  Would like to try it today?
Yes,The Signature at MGM Grand,2,Does the hotel have a gym?
"Yes. A nice one.  
https://www.signaturemgmgrand.com/en/amenities/fitness-center.html",The Signature at MGM Grand,0,Does the hotel have a gym?
Yes they have s gym,The Signature at MGM Grand,0,Does the hotel have a gym?
"Yes, it has everything and also a way to connect to the MGM Grand as well!!!!!",The Signature at MGM Grand,0,Does the hotel have a gym?
"Hi Miguel! As a member of the Little Miss staff, I can tell you that the first person on Saturdays generally arrives around 8:30-9. By 10:30, the line is usually pretty long and parking might be full. If you are looking for specific menu items, I encourage you to come as early as you can. I'd rather have you wait towards the front of the line (and get exactly what you want), rather than coming later and potentially not getting what you came for. The line does slow down around 2-3 on Saturdays.",Little Miss BBQ,12,"Can you let me know roughly what time one would have to get there on a Saturday to minimize their wait? I've just heard about this place and would love to try it out, don't even mind waiting either if the food is as good as it looks."
"Hit or miss - if it's anything like Friday, I'd get there at 9:30. If you're one of the first, they have lawn chairs. Plus free samples and waters.",Little Miss BBQ,5,"Can you let me know roughly what time one would have to get there on a Saturday to minimize their wait? I've just heard about this place and would love to try it out, don't even mind waiting either if the food is as good as it looks."
"If you want to assure that everything is available when You arrive, do not go after 11 am.

I will share my secret... go ...

Any other time, get there by 10 am.  Bring a chair and an umbrella.",Little Miss BBQ,0,"Can you let me know roughly what time one would have to get there on a Saturday to minimize their wait? I've just heard about this place and would love to try it out, don't even mind waiting either if the food is as good as it looks."
8:30,Little Miss BBQ,0,"Can you let me know roughly what time one would have to get there on a Saturday to minimize their wait? I've just heard about this place and would love to try it out, don't even mind waiting either if the food is as good as it looks."
Yes. 4-7,Soho Japanese Restaurant,1,Do you still have happy hour? If so what time? Thanks!!!
"Hi Ems, Yes we do!!  We have happy hour from 3pm to 7pm Monday to Saturday ?",Soho Japanese Restaurant,1,Do you still have happy hour? If so what time? Thanks!!!
I noticedhe square day beds at the adult pool had them .I had a pod it had no safe .I would guess the cabanas had safes too .The adult pool was a lot more relaxing than the others .,MGM Grand Hotel,2,Do the pool pods come with a safe?
"HELLO! 
I want to provide you with a company that provides excellent service! TRY YOU DON'T PLEASE LOOK FOR YOUR LONGER AND FIND YOU ORDER ONLY AT THIS IT COMPANY NAME OF THE COMPANY GAVROSH LIMO! or www.gavroshLimo.com",MGM Grand Hotel,0,Do the pool pods come with a safe?
No. Unless you have something that is extremely offensive you should be good to go.,Hakkasan Nightclub-Temporarily Closed,1,Will they turn you away for visible tattoos?
Nope,Hakkasan Nightclub-Temporarily Closed,0,Will they turn you away for visible tattoos?
"Many of my friends were able to get in with visible tattoos, but then again they were also females. But I did see many guys that were there with very visible tats as well.",Hakkasan Nightclub-Temporarily Closed,0,Will they turn you away for visible tattoos?
usually the headliners/special guests don't come on until 1/1:30 AM.,Hakkasan Nightclub-Temporarily Closed,0,What time do the special guests come on? Bday girl turns 21 at midnight.
I had a renovated room and we had a keurig and fridge although there was a note on the fridge when we checked in saying it was broken lol....we didnt need one or i would have definitely requested a new one  hopefully that helps....,Westgate Las Vegas Resort & Casino,2,Is there a coffee maker and a refrigerator in the room?
"My room had a fridge but even on the lowest setting froze everything we had in it, so technically we had a freezer! And no coffee maker ?",Westgate Las Vegas Resort & Casino,2,Is there a coffee maker and a refrigerator in the room?
My room had a refrigerator but no coffee maker!! Also had AC... but no cool air!!! LOL,Westgate Las Vegas Resort & Casino,2,Is there a coffee maker and a refrigerator in the room?
"Yes on the refrigerators. Some rooms had Keurigs, but I feel like those have been phased out recently. If you need coffee and/or snacks, Fortuna, the cafe across from the front desk, has a wide selection of goods at a reasonable price.",Westgate Las Vegas Resort & Casino,1,Is there a coffee maker and a refrigerator in the room?
I upgraded to the newly renovated room and mine had both,Westgate Las Vegas Resort & Casino,1,Is there a coffee maker and a refrigerator in the room?
Yes it's a different menu!,HEXX kitchen + bar,1,Is there still a night time Happy Hour starting at 11pm?
"Alexxa's Bar has Happy Hour from 3 - 6 Monday - Friday.  I don't think Hexx offers anything similar - just the ""bottomless"" mimosas.  It would probably be best to call the restaurant directly. Best wishes!",HEXX kitchen + bar,0,Is there still a night time Happy Hour starting at 11pm?
Yes they are only alcohol is charged a price,Bacchanal Buffet - Temporarily Closed,1,Are drinks(soda or water) included in the lunch & dinner price?
Yes.,Bacchanal Buffet - Temporarily Closed,1,Are drinks(soda or water) included in the lunch & dinner price?
Yes,Bacchanal Buffet - Temporarily Closed,1,Are drinks(soda or water) included in the lunch & dinner price?
"It’s Las Vegas. You can never tell what to expect. Anywhere. But usually, at 9:45 in the morning there are no huge lines anywhere so you are pretty safe showing up at 9:45. They’ll let you in.",Bacchanal Buffet - Temporarily Closed,0,We're getting the brunch groupon for the weekend and it says to use before 10am. It comes with VIP passes. How are the lines Saturday morning? Can we show up around 9:45am and still make it in?
"The prices were higher labor day weekend, I would call them to confirm rates for Christmas.",The Buffet at Bellagio - Temporarily Closed,1,Are lunch prices for buffet different week of Christmas? Can someone post them?
It depends on when you want to eat and the number of people in your party. I was recently there by myself for work on a random weekday and called before my plane took off and got seated with no issue at 10PM. But for larger parties and popular meal time I would do it at least 2 weeks in advance,Raku,1,How far in advance must I make the reservation ? Any chance of a last minute cancellation for really early slots?
"No, and it's really a restaurant more for couples, not families.  just my opinion, because it isn't kid unfriendly, but just more for adults.  Plenty of other places to bring the kids in LV.",Mon Ami Gabi,0,Is there a children's menu available?
"Hi Alma, 
A kids menu is offered at Mon Ami Gabi - Las Vegas! Click on link below to view the full menu, Bon Appétit! https://www.monamigabi.com/las-vegas/menus/kids-menu/",Mon Ami Gabi,0,Is there a children's menu available?
"I have never seen a children's menu but then again, I have never seen children at Mon Ami Gabi, and we have been there many, MANY times.",Mon Ami Gabi,0,Is there a children's menu available?
"probably not, but I'm not sure.",Mon Ami Gabi,0,Is there a children's menu available?
I have a dairy allergy (surprisingly more difficult to accommodate than gluten in many cases) and the servers here have been amazing. I’m sure you’ll find plenty of options.,Meat & Potatoes,1,Any gluten free accomodations?
"The menu is marked for gluten free, but the options are limited!",Meat & Potatoes,0,Any gluten free accomodations?
Parking is free.  We drove to the strip.,Westgate Las Vegas Resort & Casino,2,What does it cost to park?
Apparently it's not free anymore this year. We parked in open lot next to the parking building today. When we left in 4+ hours. It cost us $20 to exit.,Westgate Las Vegas Resort & Casino,2,What does it cost to park?
no charge. there is a free lot and a multi level parking structure. there is also Valet.,Westgate Las Vegas Resort & Casino,1,What does it cost to park?
The cost for me was over $600 due to break in theft and security cameras that don't work. Be forewarned.,Westgate Las Vegas Resort & Casino,1,What does it cost to park?
Self parking is free as is valet but remember to tip your valet generously!  This is Vegas and most service industry workers live off their tips!  :),Westgate Las Vegas Resort & Casino,0,What does it cost to park?
Yes there are,Wicked Spoon,0,Are there raw oysters on the buffet?
"When I went during brunch there were none, but they might serve them at dinner.",Wicked Spoon,0,Are there raw oysters on the buffet?
"Shawn S.,

Our menu changes daily, however, we do occasionally serve oysters. For more information regarding our menu items, please give us a call at 702.698.7870. We hope to see you here soon.",Wicked Spoon,0,Are there raw oysters on the buffet?
I would call and ask (702) 590-7111,Wicked Spoon,0,Are there raw oysters on the buffet?
No oyster,Wicked Spoon,0,Are there raw oysters on the buffet?
30 mins,High Roller - Temporarily Closed,2,How long is the ride?
"15 minutes to the top, 15 back down...",High Roller - Temporarily Closed,2,How long is the ride?
"30 minutes.  It makes one full rotation and does not stop.  You hop on as the cabin is going by and hop off when you're at the bottom.  There are people there to make sure you don't fall off the walkway.  It's moving pretty slowly though.  Unless you have had a little too much to drink or have terrible and I mean terrible coordination walking, you won't have a problem.",High Roller - Temporarily Closed,1,How long is the ride?
30 minutes. https://www.caesars.com/linq/high-roller?utm_source=google&utm_medium=ppc&utm_term=las+vegas+high+roller&utm_content=High+Roller+Exact&utm_campaign=LAV_LAVVis.High-Roller-National&gclid=CjwKCAjwqarbBRBtEiwArlfEIN-DrUQN9t4AWliAgpwVR254ytkHw8Gns5noiOLdefujsKcO-NJ4GxoCA08QAvD_BwE&gclsrc=aw.ds&dclid=CIn5_vb-3NwCFUUNgQode7sF0g,High Roller - Temporarily Closed,0,How long is the ride?
30 minutes,High Roller - Temporarily Closed,0,How long is the ride?
Good portions...you will not leave hungry.,Nora's Italian Cuisine,1,Are the portions family style?
No.  its is not Family style but many of the dishes could definitely by shared by 2 people depending your appetite.,Nora's Italian Cuisine,1,Are the portions family style?
They are large individual portions but not family sharing style.,Nora's Italian Cuisine,0,Are the portions family style?
If you were complementing your pasta dishes with meats or pizza then yes.,Nora's Italian Cuisine,0,Are the portions family style?
"Not designed that way, but certain items, most notably the salads, can be shared.  Many of the pasta dishes are also large enough to be passed around",Nora's Italian Cuisine,0,Are the portions family style?
Vegas.com has cheaper tickets but they randomly assign your seats. Sometime Travelzoo has them but I haven't seen anything for this year.,Absinthe,1,Where can I find cheaper tickets?
"Intact them now if you are in the industry they have periodic comps for slower times of the year. Otherwise you have to get
Them for the regular price. A few years ago they used to give a locals discount but since they use Ticketmaster they don't do that anymore.",Absinthe,1,Where can I find cheaper tickets?
"If you are in Vegas give the TKTS booth a try, sometimes they have them there.",Absinthe,0,Where can I find cheaper tickets?
They have a bar for you to purchase drinks before getting in the pod and you're able to bring your purchased beverage onboard. If you opt to pay for the happy hour pod they will serve drinks once you board the pod.,High Roller - Temporarily Closed,0,Can you bring in an alcoholic beverage or are you required to order them from inside the pod?
"Yes we are open for takeout and to-go until further notice.
We recommend calling our store during these times.

Thank you.",Monta Japanese Noodle House,0,"Are they open for pick-up / to go? I called several times today after 11:30 am and all I got was non-stop ringing or busy signal or fax tones (?)-- What time should I call?
UPDATE: Tried calling again but no answer, again-- is there another number?"
Smh. NEVER take ramen to go.,Monta Japanese Noodle House,0,"Are they open for pick-up / to go? I called several times today after 11:30 am and all I got was non-stop ringing or busy signal or fax tones (?)-- What time should I call?
UPDATE: Tried calling again but no answer, again-- is there another number?"
"Great question, the difference between the early bird vs the regular meal is definitely the price and some items of the buffet change to dinner meals. Such as to a more heavier pallet and I felt the quality improved as well. Along with more items to choose from.",Bacchanal Buffet - Temporarily Closed,1,What is the biggest difference between the early bird dinner (3pm-5:00) and regular?
Price,Bacchanal Buffet - Temporarily Closed,1,What is the biggest difference between the early bird dinner (3pm-5:00) and regular?
"Last month in Vegas, I read an article about arriving just after 4:00pm so that you get the early bird price and the buffet switches over to dinner buffet and you'll get that buffet too.",Bacchanal Buffet - Temporarily Closed,0,What is the biggest difference between the early bird dinner (3pm-5:00) and regular?
No they don't,Bacchanal Buffet - Temporarily Closed,0,Do they have cooked oysters?
I only remember raw oysters,Bacchanal Buffet - Temporarily Closed,0,Do they have cooked oysters?
Just weekends and holidays and after 3pm,Bacchanal Buffet - Temporarily Closed,0,Do they serve King Crab legs everyday or just weekends & holidays?
"We have a mix of snow and king crab legs for dinner, 3p-10p. On weekends they are out all day. We also have a king crab leg platter available for purchase on weekends and dinner for $65.00. Thank you",Bacchanal Buffet - Temporarily Closed,0,Do they serve King Crab legs everyday or just weekends & holidays?
3pm-10pm everyday. thank you,Bacchanal Buffet - Temporarily Closed,1,Are raw oysters served at lunch or only at dinner? Just trying to find a time to work it into our itinerary.
I think only dinner. The brunch has a oyster shooter,Bacchanal Buffet - Temporarily Closed,0,Are raw oysters served at lunch or only at dinner? Just trying to find a time to work it into our itinerary.
I know they have it for dinner.,Bacchanal Buffet - Temporarily Closed,0,Are raw oysters served at lunch or only at dinner? Just trying to find a time to work it into our itinerary.
Yes they have them and French toast as well.,Wicked Spoon,0,Do they have pancakes during the brunch?
"Yes. Sometimes they're different. Like banana pancakes or chocolate pancakes, etc.",Wicked Spoon,0,Do they have pancakes during the brunch?
"Yes, they do",Wicked Spoon,0,Do they have pancakes during the brunch?
I expect they'd make them for you on request.,Wicked Spoon,0,Do they have pancakes during the brunch?
"Daejoon, I hope this finds you well. We offer fresh king salmon Nigiri. In fact we offer many different types of sushi.Handrolls, Maki, Nigiri. Many different types of fish. We do not though offer sashimi. Even though I do beleive you will find enough to more than meet your expectations. Thank you and please come see us, we will make you very glad you did.",Bacchanal Buffet - Temporarily Closed,1,"Do they offer salmon sushi and sashimi, and how is the quality?"
I would call and ask (702) 590-7111,Wicked Spoon,1,I thought I'd read somewhere that this restaurant no longer offers snow crab or king crab legs on the buffet; is this correct?
It's usually served at dinnertime,Wicked Spoon,0,I thought I'd read somewhere that this restaurant no longer offers snow crab or king crab legs on the buffet; is this correct?
Never during breakfast or lunch when I've gone.  Never gone for dinner yet.,Wicked Spoon,0,I thought I'd read somewhere that this restaurant no longer offers snow crab or king crab legs on the buffet; is this correct?
"Shawn S.,

We serve dungeness crab legs every weekend starting at 11AM and weekdays after 5PM.",Wicked Spoon,0,I thought I'd read somewhere that this restaurant no longer offers snow crab or king crab legs on the buffet; is this correct?
They now have crab claws I believe they are stone crab claws,Wicked Spoon,0,I thought I'd read somewhere that this restaurant no longer offers snow crab or king crab legs on the buffet; is this correct?
As far as I know.  It has a bar and a seating area and is open to the casino (so not enclosed),Wolfgang Puck Bar & Grill,0,Are children allowed?  Curious because the name is bar & grill....  Thank you for your time.
Yes,Wolfgang Puck Bar & Grill,0,Are children allowed?  Curious because the name is bar & grill....  Thank you for your time.
Yes no problem,Wolfgang Puck Bar & Grill,0,Are children allowed?  Curious because the name is bar & grill....  Thank you for your time.
absolutely,Wolfgang Puck Bar & Grill,0,Are children allowed?  Curious because the name is bar & grill....  Thank you for your time.
Yes. Table service is pretty large!,Wolfgang Puck Bar & Grill,0,Are children allowed?  Curious because the name is bar & grill....  Thank you for your time.
"Good pizza. I wouldn't say it's the best on the strip nor is it worth the 30min+ wait with a bunch of drunk brides maids and clubbers in line. Try 800 degrees, their pizzas are delicious and the wait isn't as ridiculous",Secret Pizza,11,Best take out Pizza s. Vegas strip?
I don't have any others to compare it with but it was flavorful and we enjoyed it- we had thin crust which my husband prefers.,Secret Pizza,4,Best take out Pizza s. Vegas strip?
Honestly if you're at The Cosmo definitely hit this place up. There's also Pin-Up Pizza if you're nowhere near Marquee. These 2 are my fave pizza places on the strip.,Secret Pizza,4,Best take out Pizza s. Vegas strip?
"Possibly, all other good pizza places I know are full service restaurants.",Secret Pizza,2,Best take out Pizza s. Vegas strip?
Yes,Secret Pizza,2,Best take out Pizza s. Vegas strip?
just outside the book,Red Rock Casino Resort And Spa - Temporarily Closed,0,Does the sports book still have beer and food specials during college and NFL football games?
"Last I've heard, they do- best to call the RR for further into just to be sure.",Red Rock Casino Resort And Spa - Temporarily Closed,0,Does the sports book still have beer and food specials during college and NFL football games?
Yes they do.,Red Rock Casino Resort And Spa - Temporarily Closed,0,Does the sports book still have beer and food specials during college and NFL football games?
"Last time I was there I didn't see any food anywhere in the vicinity of the Sports Book, I think they did away with that, its not the way it used to be....... unfortunately.......",Red Rock Casino Resort And Spa - Temporarily Closed,0,Does the sports book still have beer and food specials during college and NFL football games?
"don't know I wasn't there for the sports book, beer of NFL games.",Red Rock Casino Resort And Spa - Temporarily Closed,0,Does the sports book still have beer and food specials during college and NFL football games?
"Hello Amie, Any guest with an allergy or dietary/lifestyle restrictions (vegan or vegetarian) can voice their dietary needs at the cashier and then a staff member will call a chef. The chef will then walk through The Buffet with the guest and they will point out which dishes are safe to eat. Please be advised that during our holiday seasons we may experience increased traffic and the wait to call a chef over may be extended. For additional questions please feel free to call The Buffet directly at (702) 770-3340. Thank you and we look forward to welcoming you.",The Buffet At Wynn,1,Has anyone dined here with a peanut allergy? I'm wondering if they can accommodate this since it is a buffet?
"I don't know, but i personally don't like peanuts and they have options which have no peanuts.",The Buffet At Wynn,1,Has anyone dined here with a peanut allergy? I'm wondering if they can accommodate this since it is a buffet?
"Yes, and pretty spacious too! They offer cold bottle water and cold towels for cooling off, free of course.",The LINQ Hotel & Casino - Temporarily Closed,5,Do they have a gym?
Yes and it is included in your room fee.,The LINQ Hotel & Casino - Temporarily Closed,2,Do they have a gym?
"Yes. It's under ""spa"" on the website.",The LINQ Hotel & Casino - Temporarily Closed,2,Do they have a gym?
Yes they do,The LINQ Hotel & Casino - Temporarily Closed,1,Do they have a gym?
"Spa at the LINQ and the Day Time Fitness Center is located on the 6th floor of the main guest tower elevators, in-between purple zebra and club tattoo.

Hours: Spa, Daily 7am - 7pm.  Fitness Center, 24 Hours
Phone Number: 702-794-3242",The LINQ Hotel & Casino - Temporarily Closed,1,Do they have a gym?
"Hi Sasha, our seafood buffet is only available from Friday - Sunday. Thank you!",Studio B Buffet,1,Do they have snow crab legs on weekday dinner?
Thank you for reaching out. We do not offer bottomless mimosas but do give guests the option to purchase the bottle for $65.00. Bon Appétit !,Mon Ami Gabi,0,Do they have a bottomless mimosas option for weekend brunch?
"I was there for mid-afternoon snack/ late lunch.  If you want bottomless mimosas your going to get cheap inferior wines. this establishment offers a good dining experience, not a cheap Ho down for drunkards.",Mon Ami Gabi,0,Do they have a bottomless mimosas option for weekend brunch?
"I have never seen it and spend plenty of time at Mon Ami Gabi as a diner.  If they had something like this, I would certainly order it.",Mon Ami Gabi,0,Do they have a bottomless mimosas option for weekend brunch?
"Yes, we do!",Bacchanal Buffet - Temporarily Closed,0,Do they serve prime rib on lunch?
At the time we have been there they did!,Bacchanal Buffet - Temporarily Closed,0,Do they serve prime rib on lunch?
"Hello, 
Yes, there will be steaks. Prices for Christmas Day are as follows: brunch, served from 7:30 am to 1:00 pm is $47.99 + tax per person and dinner is served 1:00 pm to 10:00 pm and is $58.99 + tax per person. Thank you.",The Buffet At Wynn,1,What are the prices for Christmas and will they have steaks?
"Hi Edward, 

Wicked Spoon has a 2-hour dining limit. The buffet begins serving dinner at 5PM Mon – Thurs and begins serving dinner at 3PM Fri – Sun. You can come in before the buffet transitions to dinner offerings if you are interested in both lunch & dinner offerings. Please let us know if you have any other questions.",Wicked Spoon,0,Can you stay from lunch to dinner at wicked spoon?
Yes all buffets will allow you to transition from lunch to dinner without paying the dinner price but they all also have a maximum table time limit which is usually three hours.,Wicked Spoon,0,Can you stay from lunch to dinner at wicked spoon?
"The Guest Relations answered your question to make it sound like they serve KING crab legs ONLY at dinner.  However, The Buffet doesn't serve King Crab legs at all they only serve Opilio SNOW crab which is the smallest of the two species of Snow Crab caught in Alaska, Bairdi being the larger.  If you want King Crab Legs then you have to go to the Bellagio Buffet.",The Buffet At Wynn,19,What night are the king crab legs offered?
We currently serve Alaska Opilio Crab legs only during dinner service.,The Buffet At Wynn,7,What night are the king crab legs offered?
Not a king crab . It's a sad looking snow and skinny leg crab and extremely dry,The Buffet At Wynn,1,What night are the king crab legs offered?
"I'm pretty sure it's every night. It's Vegas, baby!!!",The Buffet At Wynn,0,What night are the king crab legs offered?
They do not Serve king Crab legs.,The Buffet At Wynn,0,What night are the king crab legs offered?
"Yes, February 2019- bed bugs.",The STRAT Hotel,8,Any bug problems lately?
I had zero bug problems in December. The new rooms are nice.,The STRAT Hotel,2,Any bug problems lately?
